product_id,old_name,category,base_price,quantity,status,region,priority,user_id,price,amount
P01582,Mixer,Electronics,3275.36,3,Completed,North,Medium,U1278,3275.36,9826.08
P01583,Face Wash,Beauty,1759.87,1,Completed,East,Low,U1428,1759.87,1759.87
P01584,Mixer,Books,2402.89,5,Cancelled,,Low,U1055,2402.89,12014.45
P01585,Headphones,Home,4303.79,5,Completed,East,Low,U1186,4303.79,21518.95
P01586,Headphones,Sports,1562.88,2,Cancelled,North,Medium,U1456,1562.88,3125.76
P01587,Wireless Mouse,Home,4626.34,5,Completed,South,Medium,U1180,4626.34,23131.7
P01588,Novel,Clothing,1226.05,6,Pending,West,Medium,U1347,1226.05,7356.3
P01589,Face Wash,Home,3772.63,5,Completed,East,Low,U0629,3772.63,18863.15
P01590,Mixer,Electronics,3189.74,1,Completed,West,High,U1215,3189.74,3189.74
P01591,T-Shirt,Beauty,3773.04,6,Completed,East,Low,U1200,3773.04,22638.24
P01592,Headphones,Beauty,2243.0,6,Completed,North,Medium,U0948,2243.00,13458.0
P01593,Novel,Books,4669.94,3,Cancelled,South,Low,U0517,4669.94,14009.82
P01594,Headphones,Electronics,3199.11,5,Completed,East,Medium,U0845,3199.11,15995.55
P01595,T-Shirt,Clothing,1512.65,2,Completed,West,Medium,U0833,1512.65,3025.3
P01596,Novel,Electronics,3228.43,7,Completed,East,High,U0820,3228.43,22599.01
P01597,Novel,Home,1505.4,3,Cancelled,East,Low,U0811,1505.40,4516.2
P01598,Mixer,Electronics,1538.8,2,Completed,East,Low,U0762,1538.80,3077.6
P01599,Mixer,Electronics,2058.03,5,Completed,East,Medium,U1363,2058.03,10290.15
P01600,Face Wash,Clothing,4276.91,3,Completed,East,Medium,U0319,4276.91,12830.73
P01601,Face Wash,Home,2551.46,5,Completed,East,High,U0111,2551.46,12757.3
P01602,Running Shoes,Sports,3426.61,1,Cancelled,West,Low,U0807,3426.61,3426.61
P01603,Running Shoes,Sports,2020.64,3,Completed,East,Medium,U1497,2020.64,6061.92
P01604,Wireless Mouse,Beauty,1391.67,2,Pending,East,Low,U1041,1391.67,2783.34
P01605,Headphones,Books,4777.74,1,Completed,East,Medium,U1244,4777.74,4777.74
P01606,Face Wash,Electronics,3057.55,4,Completed,South,Low,U0487,3057.55,12230.2
P01607,Mixer,Beauty,4676.36,2,Completed,North,Medium,U0811,4676.36,9352.72
P01608,T-Shirt,Clothing,1096.72,7,Completed,North,Medium,U1329,1096.72,7677.04
P01609,Mixer,Sports,819.78,5,Completed,North,Low,U0517,819.78,4098.9
P01610,Headphones,Electronics,4293.53,2,Completed,West,Low,U1153,4293.53,8587.06
P01611,Running Shoes,Clothing,3436.49,4,Completed,West,Medium,U0835,3436.49,13745.96
P01612,Mixer,Books,1014.23,2,Completed,West,Low,U0624,1014.23,2028.46
P01613,Wireless Mouse,Clothing,1419.86,1,Completed,East,Low,U1048,,1419.86
P01614,Headphones,Electronics,4023.25,6,Pending,North,Low,U1156,4023.25,24139.5
P01615,Running Shoes,Books,2323.96,2,Cancelled,East,High,U0556,2323.96,4647.92
P01616,T-Shirt,Clothing,3385.65,3,Completed,South,Medium,U1345,3385.65,10156.95
P01617,Running Shoes,Books,1659.92,7,Completed,North,Low,U0497,1659.92,11619.44
P01618,Novel,Electronics,1968.03,4,Completed,South,High,,1968.03,7872.12
P01619,Wireless Mouse,Electronics,4954.49,2,Returned,South,Low,U0382,4954.49,9908.98
P01620,Headphones,Books,1313.32,4,Pending,East,High,U0216,1313.32,5253.28
P01621,T-Shirt,Home,2581.64,6,Completed,North,Medium,,2581.64,15489.84
P01622,Wireless Mouse,Beauty,4237.57,1,Completed,South,High,U0543,4237.57,4237.57
P01623,Running Shoes,Clothing,1272.19,3,Completed,North,Medium,U0916,1272.19,3816.57
P01624,Wireless Mouse,Clothing,2134.55,5,Completed,South,Medium,U1035,2134.55,10672.75
P01625,Headphones,Home,3113.95,2,Pending,South,Low,U0082,3113.95,6227.9
P01626,Face Wash,Home,2457.82,1,Completed,East,High,U0994,2457.82,2457.82
P01627,Wireless Mouse,Home,2351.56,4,Cancelled,North,Low,U1180,2351.56,9406.24
P01628,Novel,Sports,1876.3,6,Completed,East,Medium,U0166,1876.30,11257.8
P01629,Wireless Mouse,Sports,2974.57,7,Completed,East,Low,U0208,2974.57,20821.99
P01630,Running Shoes,Books,3159.43,4,Completed,East,High,U0024,3159.43,12637.72
P01631,Running Shoes,Sports,3301.12,7,Completed,East,Medium,U0807,3301.12,23107.84
P01632,T-Shirt,Electronics,444.8,6,Returned,East,Low,U0887,444.80,2668.8
P01633,Running Shoes,Books,3192.07,7,Completed,South,Low,U0691,3192.07,22344.49
P01634,Mixer,Clothing,4770.86,6,Completed,North,Medium,U0332,4770.86,28625.16
P01635,Headphones,Beauty,2750.83,1,Pending,North,Low,U1002,2750.83,2750.83
P01636,Headphones,Electronics,3604.81,2,Completed,East,Low,U0241,3604.81,7209.62
P01637,Face Wash,Clothing,2827.99,5,Completed,North,High,U0836,2827.99,14139.95
P01638,Face Wash,Clothing,4288.23,2,Returned,South,Medium,U0181,4288.23,8576.46
P01639,Headphones,Books,4654.96,3,Completed,East,High,U1317,4654.96,13964.88
P01640,Novel,Home,1002.68,2,Completed,West,Medium,U1107,1002.68,2005.36
P01641,Face Wash,Home,2240.61,6,Cancelled,West,Medium,U0090,2240.61,13443.66
P01642,T-Shirt,Electronics,2022.67,6,Completed,South,Medium,U0439,2022.67,12136.02
P01643,Running Shoes,Home,2085.55,3,Completed,South,Low,U0543,2085.55,6256.65
P01644,Headphones,Clothing,715.07,4,Completed,West,Medium,U0193,715.07,2860.28
P01645,Face Wash,Home,4086.72,6,Completed,East,Medium,U0488,4086.72,24520.32
P01646,Headphones,Sports,275.25,3,Returned,South,High,U0612,275.25,825.75
P01647,Mixer,Home,2688.31,6,Completed,West,Medium,U1373,2688.31,16129.86
P01648,Wireless Mouse,Clothing,3343.2,5,Completed,East,High,U1113,3343.20,16716.0
P01649,Running Shoes,Books,1116.6,6,Completed,South,Medium,U0955,1116.60,6699.6
P01650,Headphones,Electronics,4538.67,1,Completed,North,Medium,U1147,4538.67,4538.67
P01651,Wireless Mouse,Beauty,4208.89,3,Completed,North,Medium,U1398,4208.89,12626.67
P01652,Face Wash,Home,2408.31,7,Completed,North,Low,U1071,2408.31,16858.17
P01653,Wireless Mouse,Clothing,2114.63,2,Pending,East,Low,U1457,2114.63,4229.26
P01654,Running Shoes,Beauty,1259.18,3,Completed,South,High,U0146,1259.18,3777.54
P01655,Headphones,Beauty,3676.97,4,Pending,West,High,U1027,3676.97,14707.88
P01656,Mixer,Sports,745.54,6,Completed,South,Low,U1338,745.54,4473.24
P01657,Novel,Beauty,3433.16,3,Completed,North,High,U0327,3433.16,10299.48
P01658,Face Wash,Books,4228.04,5,Completed,North,Low,U0988,4228.04,21140.2
P01659,Headphones,Clothing,1219.51,3,Completed,East,Medium,U1105,1219.51,3658.53
P01660,Running Shoes,Clothing,4345.49,5,Completed,West,Low,U0153,4345.49,21727.45
P01661,Face Wash,Home,263.28,6,Completed,East,Low,U0402,263.28,1579.68
P01662,T-Shirt,Home,4572.66,2,Completed,West,Low,U0820,4572.66,9145.32
P01663,Wireless Mouse,Home,679.97,6,Pending,South,Medium,U0488,679.97,4079.82
P01664,Novel,Books,3264.22,4,Completed,East,Low,U0067,3264.22,13056.88
P01665,Running Shoes,Beauty,1325.4,1,Returned,East,Low,U0089,1325.40,1325.4
P01666,T-Shirt,Beauty,4199.11,2,Completed,East,Low,U1159,4199.11,8398.22
P01667,Headphones,Sports,2610.27,2,Returned,North,Low,,2610.27,5220.54
P01668,Mixer,Books,762.68,1,Completed,North,Low,U0428,762.68,762.68
P01669,Face Wash,Home,2897.86,3,Returned,West,Medium,U0940,2897.86,8693.58
P01670,Wireless Mouse,Electronics,2098.62,6,Completed,South,High,U1203,2098.62,12591.72
P01671,Face Wash,Sports,3341.09,3,Completed,East,Low,U0339,3341.09,10023.27
P01672,Novel,Electronics,4421.33,3,Returned,North,Low,U0079,4421.33,13263.99
P01673,Headphones,Beauty,2106.01,6,Completed,East,Medium,U0378,2106.01,12636.06
P01674,Face Wash,Sports,1520.42,4,Completed,West,Low,U0165,1520.42,6081.68
P01675,Wireless Mouse,Sports,171.12,2,Pending,West,Medium,U0749,171.12,342.24
P01676,Headphones,Clothing,2916.71,5,Completed,South,Low,U0937,2916.71,14583.55
P01677,Face Wash,Beauty,2071.15,1,Completed,West,Low,U0155,2071.15,2071.15
P01678,Mixer,Beauty,1935.78,2,Completed,East,Low,U1147,1935.78,3871.56
P01679,Running Shoes,Books,996.38,3,Pending,South,Low,U1226,996.38,2989.14
P01680,Headphones,Sports,2207.27,1,Completed,South,High,U1064,2207.27,2207.27
P01681,Running Shoes,Beauty,4923.77,5,Returned,North,Low,U0169,4923.77,24618.85
P01682,Headphones,Sports,1559.0,2,Pending,East,High,U1094,1559.00,3118.0
P01683,Mixer,Books,3038.55,2,Pending,West,Low,U0792,3038.55,6077.1
P01684,Running Shoes,Books,3904.79,4,Completed,North,High,U1354,3904.79,15619.16
P01685,T-Shirt,Clothing,3770.87,2,Cancelled,East,Low,U1464,3770.87,7541.74
P01686,Wireless Mouse,Sports,1710.99,2,Completed,East,Low,U1423,1710.99,3421.98
P01687,T-Shirt,Beauty,3093.21,5,Cancelled,South,Medium,U1003,3093.21,15466.05
P01688,Face Wash,Beauty,4369.2,5,Completed,South,Low,U0354,4369.20,21846.0
P01689,Mixer,Sports,175.69,1,Pending,East,High,U0328,175.69,175.69
P01690,T-Shirt,Sports,2235.1,3,Completed,North,Medium,U0498,2235.10,6705.3
P01691,Headphones,Sports,1198.94,5,Completed,South,Medium,U1443,1198.94,5994.7
P01692,Face Wash,Home,2004.3,1,Completed,,Low,U0345,2004.30,2004.3
P01693,Face Wash,Beauty,2138.35,2,Completed,East,Medium,U0643,2138.35,4276.7
P01694,T-Shirt,Books,3758.69,1,Completed,East,Medium,U0789,3758.69,3758.69
P01695,T-Shirt,Beauty,559.73,1,Completed,South,High,U0377,559.73,559.73
P01696,Mixer,Home,2611.66,1,Completed,North,Low,U1319,2611.66,2611.66
P01697,Wireless Mouse,Sports,2864.55,6,Completed,South,High,U1312,2864.55,17187.3
P01698,T-Shirt,Clothing,2521.37,1,Completed,East,High,U1278,2521.37,2521.37
P01699,Novel,Sports,3686.18,5,Completed,South,High,U0434,3686.18,18430.9
P01700,T-Shirt,Sports,1980.58,7,Pending,East,Medium,U0501,1980.58,13864.06
P01701,Running Shoes,Home,4730.34,7,Returned,South,Medium,U1109,4730.34,33112.38
P01702,Headphones,Beauty,2460.84,7,Completed,East,Low,U0521,2460.84,17225.88
P01703,Novel,Sports,2898.95,7,Completed,East,High,U0562,2898.95,20292.65
P01704,Novel,Beauty,4145.1,6,Completed,North,High,U0513,4145.10,24870.6
P01705,Running Shoes,Electronics,1448.66,3,Pending,East,Low,U0516,1448.66,4345.98
P01706,Running Shoes,Books,468.49,1,Pending,South,Medium,U0497,468.49,468.49
P01707,Face Wash,Beauty,3568.14,4,Completed,East,High,U0602,3568.14,14272.56
P01708,Wireless Mouse,Clothing,2466.76,7,Completed,West,Low,U1015,2466.76,17267.32
P01709,Headphones,Books,4492.87,2,Cancelled,South,Low,U1186,4492.87,8985.74
P01710,Mixer,Clothing,4915.13,7,Completed,North,High,U0667,4915.13,34405.91
P01711,Novel,Sports,2055.64,7,Completed,South,High,U0365,2055.64,14389.48
P01712,Mixer,Books,2135.65,2,Completed,North,High,U1449,2135.65,4271.3
P01713,T-Shirt,Beauty,2099.02,6,Completed,West,Low,U0967,2099.02,12594.12
P01714,T-Shirt,Books,1690.32,2,Completed,North,Low,U0364,1690.32,3380.64
P01715,Mixer,Sports,3930.27,2,Pending,East,Medium,U0108,3930.27,7860.54
P01716,T-Shirt,Home,3819.08,6,Returned,West,Medium,U1038,3819.08,22914.48
P01717,Wireless Mouse,Clothing,2445.36,2,Completed,West,Low,U1047,2445.36,4890.72
P01718,Running Shoes,Sports,318.84,1,Returned,North,High,U0623,318.84,318.84
P01719,T-Shirt,Home,1616.84,7,Pending,South,High,U0321,1616.84,11317.88
P01720,Face Wash,Books,1532.28,3,Completed,North,Low,U0510,1532.28,4596.84
P01721,T-Shirt,Books,4074.33,6,Cancelled,North,Low,U0672,4074.33,24445.98
P01722,Headphones,Sports,529.12,4,Pending,West,Low,U1065,529.12,2116.48
P01723,Wireless Mouse,Beauty,4047.81,6,Completed,East,Medium,U0304,4047.81,24286.86
P01724,Headphones,Books,3379.0,5,Cancelled,South,Low,U0969,3379.00,16895.0
P01725,Headphones,Beauty,3688.96,4,Pending,North,Medium,U1439,3688.96,14755.84
P01726,Face Wash,Beauty,2217.84,5,Pending,East,Medium,U1474,2217.84,11089.2
P01727,Wireless Mouse,Beauty,3430.66,6,Cancelled,East,High,U1418,3430.66,20583.96
P01728,Wireless Mouse,Electronics,3084.24,5,Completed,South,Low,U0365,3084.24,15421.2
P01729,Wireless Mouse,Home,3868.0,4,Pending,East,Medium,U0738,3868.00,15472.0
P01730,Wireless Mouse,Home,2289.17,1,Pending,North,Medium,U0989,2289.17,2289.17
P01731,Wireless Mouse,Books,2416.85,6,Completed,West,Medium,U1021,2416.85,14501.1
P01732,Face Wash,Books,3253.52,6,Completed,East,High,U1453,3253.52,19521.12
P01733,T-Shirt,Beauty,629.58,2,Pending,West,Medium,U0152,629.58,1259.16
P01734,Headphones,Electronics,2237.6,6,Completed,South,High,U0259,2237.60,13425.6
P01735,Wireless Mouse,Beauty,4862.56,7,Pending,South,Low,U0707,4862.56,34037.92
P01736,Novel,Electronics,284.01,7,Cancelled,East,Medium,,284.01,1988.07
P01737,T-Shirt,Beauty,1648.42,6,Completed,West,Medium,U1290,1648.42,9890.52
P01738,T-Shirt,Clothing,1639.14,1,Completed,North,High,U0230,1639.14,1639.14
P01739,Headphones,Clothing,3203.97,2,Completed,West,Low,U0439,3203.97,6407.94
P01740,Face Wash,Sports,618.42,3,Completed,East,Low,U0150,618.42,1855.26
P01741,Mixer,Beauty,3179.87,5,Returned,West,Medium,U0910,3179.87,15899.35
P01742,Mixer,Books,565.7,4,Completed,West,Low,U1481,565.70,2262.8
P01743,T-Shirt,Home,565.27,3,Completed,South,Medium,U0978,565.27,1695.81
P01744,Running Shoes,Sports,3668.1,2,Completed,East,High,U1160,3668.10,7336.2
P01745,Running Shoes,Books,1688.26,7,Pending,West,High,U0635,1688.26,11817.82
P01746,Headphones,Clothing,4889.37,7,Completed,East,Low,U0399,4889.37,34225.59
P01747,Mixer,Beauty,283.03,7,Pending,North,Low,U0622,283.03,1981.21
P01748,T-Shirt,Sports,2281.02,1,Completed,East,Medium,U0143,2281.02,2281.02
P01749,Face Wash,Beauty,654.37,7,Pending,North,Medium,U0948,654.37,4580.59
P01750,Mixer,Clothing,1821.76,4,Completed,East,Medium,U1094,1821.76,7287.04
P01751,T-Shirt,Sports,4991.29,5,Completed,East,Medium,U0054,4991.29,24956.45
P01752,T-Shirt,Clothing,4455.33,6,Cancelled,West,Medium,U0844,4455.33,26731.98
P01753,Wireless Mouse,Electronics,336.79,6,Completed,West,Low,U0938,336.79,2020.74
P01754,Face Wash,Clothing,2859.95,3,Completed,North,High,U1427,2859.95,8579.85
P01755,Wireless Mouse,Beauty,3274.33,5,Returned,North,Low,U0552,3274.33,16371.65
P01756,Headphones,Home,1126.72,2,Pending,South,Low,U1051,1126.72,2253.44
P01757,Wireless Mouse,Clothing,811.02,5,Completed,West,High,U0299,811.02,4055.1
P01758,Novel,Books,4531.47,1,Completed,North,Medium,U0692,4531.47,4531.47
P01759,Wireless Mouse,Home,4847.2,3,Cancelled,West,Medium,U0558,4847.20,14541.6
P01760,Novel,Electronics,4960.28,3,Pending,East,Medium,U1344,4960.28,14880.84
P01761,Mixer,Sports,3969.83,1,Completed,South,Low,U0445,,3969.83
P01762,Running Shoes,Sports,3351.16,5,Completed,West,Low,U0098,3351.16,16755.8
P01763,T-Shirt,Home,1794.08,7,Completed,West,Medium,U1150,1794.08,12558.56
P01764,Novel,Sports,939.85,1,Pending,West,Low,U0058,939.85,939.85
P01765,Face Wash,Clothing,487.0,7,Completed,West,Medium,U0177,487.00,3409.0
P01766,Wireless Mouse,Home,3497.16,4,Pending,North,High,U0719,3497.16,13988.64
P01767,Novel,Beauty,3945.14,1,Completed,North,Medium,U1309,3945.14,3945.14
P01768,Face Wash,Clothing,4149.62,7,Pending,South,High,U0666,4149.62,29047.34
P01769,Running Shoes,Clothing,4577.45,5,Returned,East,High,U1051,4577.45,22887.25
P01770,Running Shoes,Clothing,4411.65,7,Completed,East,High,U1475,4411.65,30881.55
P01771,Wireless Mouse,Beauty,4998.73,1,Completed,South,Medium,U0323,4998.73,4998.73
P01772,Headphones,Electronics,1295.91,2,Completed,East,Low,U0675,1295.91,2591.82
P01773,Wireless Mouse,Books,3840.21,6,Pending,North,Medium,U1274,3840.21,23041.26
P01774,Mixer,Sports,2973.65,1,Completed,West,Medium,U1394,2973.65,2973.65
P01775,Novel,Home,1380.1,6,Pending,East,Low,U0846,1380.10,8280.6
P01776,T-Shirt,Electronics,4911.34,1,Cancelled,West,Medium,U0090,4911.34,4911.34
P01777,Headphones,Home,4499.7,5,Pending,West,Medium,U0131,4499.70,22498.5
P01778,Wireless Mouse,Sports,729.73,4,Pending,North,Low,U1053,729.73,2918.92
P01779,Face Wash,Beauty,228.18,4,Completed,West,Medium,U0662,228.18,912.72
P01780,Headphones,Clothing,3472.82,6,Cancelled,East,Low,U1110,3472.82,20836.92
P01781,Novel,Clothing,3060.24,5,Completed,North,Low,U0058,3060.24,15301.2
P01782,Headphones,Beauty,4685.5,7,Completed,South,High,U1081,4685.50,32798.5
P01783,Novel,Electronics,1246.63,5,Completed,North,Medium,U0994,1246.63,6233.15
P01784,Wireless Mouse,Electronics,513.5,5,Pending,East,Medium,U1418,513.50,2567.5
P01785,Novel,Home,1370.16,2,Cancelled,North,Low,U1049,1370.16,2740.32
P01786,Headphones,Beauty,192.75,3,Completed,East,Medium,U0190,192.75,578.25
P01787,Face Wash,Electronics,275.87,1,Pending,East,Low,U0959,275.87,275.87
P01788,Running Shoes,Beauty,4582.8,5,Pending,North,Medium,U0076,4582.80,22914.0
P01789,Headphones,Sports,1824.88,5,Completed,East,High,U0371,1824.88,9124.4
P01790,Novel,Clothing,2112.96,5,Pending,South,High,U0899,2112.96,10564.8
P01791,Running Shoes,Clothing,190.02,4,Completed,East,Low,U0851,190.02,760.08
P01792,Novel,Clothing,1425.56,5,Completed,South,Medium,U0506,1425.56,7127.8
P01793,Face Wash,Beauty,4043.16,1,Cancelled,South,High,U0183,4043.16,4043.16
P01794,Novel,Beauty,3115.91,7,Completed,East,Low,U0154,3115.91,21811.37
P01795,Wireless Mouse,Home,3793.52,7,Completed,West,Low,U1293,3793.52,26554.64
P01796,T-Shirt,Clothing,2291.35,5,Pending,South,High,U0903,2291.35,11456.75
P01797,Headphones,Home,1617.67,1,Cancelled,South,High,U1302,1617.67,1617.67
P01798,T-Shirt,Clothing,2465.77,2,Completed,North,Medium,U1364,2465.77,4931.54
P01799,Novel,Home,1683.05,7,Completed,South,Low,U1047,1683.05,11781.35
P01800,Face Wash,Home,4210.96,3,Completed,South,Medium,U1456,4210.96,12632.88
P01801,Headphones,Sports,1558.6,4,Pending,South,Medium,U0526,1558.60,6234.4
P01802,Novel,Home,3332.84,1,Completed,South,Medium,U0606,3332.84,3332.84
P01803,Running Shoes,Beauty,771.21,7,Completed,West,Medium,U1367,771.21,5398.47
P01804,Mixer,Home,3465.65,7,Completed,South,Medium,U0879,3465.65,24259.55
P01805,Novel,Clothing,4575.17,6,Completed,East,Medium,U1076,,27451.02
P01806,T-Shirt,Home,3082.06,2,Completed,West,High,U0339,3082.06,6164.12
P01807,Headphones,Electronics,2843.29,3,Completed,South,Medium,U1065,2843.29,8529.87
P01808,T-Shirt,Books,4809.48,3,Completed,East,Low,U0518,4809.48,14428.44
P01809,Headphones,Clothing,3174.24,3,Completed,East,Medium,U0407,3174.24,9522.72
P01810,Novel,Electronics,1371.8,1,Completed,West,Low,U0138,1371.80,1371.8
P01811,Wireless Mouse,Clothing,1532.72,2,Completed,West,Medium,U1123,1532.72,3065.44
P01812,Running Shoes,Beauty,3556.0,5,Completed,East,High,U0341,3556.00,17780.0
P01813,Novel,Books,3703.64,6,Completed,West,Medium,U1340,3703.64,22221.84
P01814,T-Shirt,Books,1587.13,2,Completed,West,Low,U0542,1587.13,3174.26
P01815,Mixer,Beauty,1792.19,2,Completed,North,Low,U0225,1792.19,3584.38
P01816,Mixer,Books,4956.18,7,Completed,West,Low,U0261,4956.18,34693.26
P01817,Face Wash,Beauty,599.57,2,Completed,North,Low,U1271,599.57,1199.14
P01818,Headphones,Electronics,2082.76,1,Completed,West,Medium,U1103,2082.76,2082.76
P01819,T-Shirt,Sports,405.99,6,Completed,West,Low,U0697,405.99,2435.94
P01820,Face Wash,Clothing,4123.28,1,Returned,East,Low,U0811,4123.28,4123.28
P01821,T-Shirt,Beauty,552.49,6,Completed,North,Low,,552.49,3314.94
P01822,Headphones,Clothing,3402.64,6,Returned,West,Medium,U0077,3402.64,20415.84
P01823,Novel,Electronics,376.77,7,Completed,South,Medium,U0262,376.77,2637.39
P01824,Novel,Sports,3396.99,1,Completed,West,High,U1026,3396.99,3396.99
P01825,Mixer,Electronics,4230.88,6,Pending,East,Low,U0017,4230.88,25385.28
P01826,Novel,Books,2054.23,2,Completed,East,High,U0344,2054.23,4108.46
P01827,Novel,Clothing,2658.42,1,Completed,East,Medium,U1036,2658.42,2658.42
P01828,Wireless Mouse,Sports,2067.55,6,Returned,North,Low,U0940,2067.55,12405.3
P01829,Mixer,Books,1572.39,3,Completed,North,Low,U0694,1572.39,4717.17
P01830,Face Wash,Sports,4035.99,1,Completed,North,Medium,U0846,4035.99,4035.99
P01831,Running Shoes,Books,1432.81,7,Completed,South,Medium,U1031,1432.81,10029.67
P01832,Wireless Mouse,Electronics,3642.42,4,Cancelled,North,Low,U0246,3642.42,14569.68
P01833,Face Wash,Beauty,1110.37,1,Cancelled,East,High,U0986,1110.37,1110.37
P01834,Headphones,Clothing,1324.28,1,Completed,North,Low,U1181,1324.28,1324.28
P01835,Wireless Mouse,Home,1748.66,1,Completed,North,Medium,U0174,1748.66,1748.66
P01836,Face Wash,Home,2986.87,6,Cancelled,West,Medium,U0846,2986.87,17921.22
P01837,Headphones,Electronics,2326.67,1,Completed,North,Medium,U0693,2326.67,2326.67
P01838,Mixer,Clothing,3751.21,4,Completed,West,High,U1009,3751.21,15004.84
P01839,Running Shoes,Clothing,1146.48,5,Pending,North,High,U0281,1146.48,5732.4
P01840,Headphones,Electronics,152.29,1,Completed,West,Low,U1333,152.29,152.29
P01841,Novel,Clothing,3905.13,3,Completed,East,Medium,U0990,3905.13,11715.39
P01842,T-Shirt,Beauty,4126.08,4,Cancelled,North,High,U0237,4126.08,16504.32
P01843,Headphones,Electronics,391.45,5,Pending,East,Low,U0157,391.45,1957.25
P01844,Headphones,Beauty,3093.45,6,Completed,North,Medium,U1275,3093.45,18560.7
P01845,Running Shoes,Clothing,1953.21,1,Completed,South,High,U1023,1953.21,1953.21
P01846,T-Shirt,Electronics,3990.09,5,Completed,South,Medium,U1245,3990.09,19950.45
P01847,Novel,Clothing,4384.63,3,Completed,East,Low,U0338,4384.63,13153.89
P01848,Face Wash,Electronics,4269.92,4,Completed,East,High,U1247,4269.92,17079.68
P01849,Face Wash,Clothing,3908.3,4,Completed,South,High,U1235,3908.30,15633.2
P01850,Headphones,Beauty,1418.36,6,Completed,South,Medium,U0337,1418.36,8510.16
P01851,T-Shirt,Beauty,4078.26,6,Completed,West,Medium,U1158,4078.26,24469.56
P01852,T-Shirt,Clothing,2714.04,6,Completed,North,High,U0771,2714.04,16284.24
P01853,Novel,Electronics,358.51,5,Completed,South,High,U0495,358.51,1792.55
