sku,product_name,category,warehouse,stock_quantity,reorder_level
SKU01765,Product 1765,Books,WH-MUM,5,41
SKU01766,Product 1766,Home,WH-MUM,95,23
SKU01767,Product 1767,Toys,WH-DEL,62,41
SKU01768,Product 1768,Beauty,WH-DEL,102,21
SKU01769,Product 1769,Electronics,WH-HYD,74,19
SKU01770,Product 1770,Books,WH-DEL,164,44
SKU01771,Product 1771,Home,WH-MUM,331,21
SKU01772,Product 1772,Electronics,WH-PUN,153,43
SKU01773,Product 1773,Books,WH-DEL,223,49
SKU01774,Product 1774,Books,WH-PUN,219,18
SKU01775,Product 1775,Toys,WH-BLR,162,25
SKU01776,Product 1776,Electronics,WH-DEL,208,10
SKU01777,Product 1777,Sports,WH-PUN,,46
SKU01778,Product 1778,Toys,WH-DEL,121,47
SKU01779,Product 1779,Toys,WH-MUM,50,13
SKU01780,Product 1780,Toys,WH-PUN,13,49
SKU01781,Product 1781,Sports,WH-DEL,349,20
SKU01782,Product 1782,Books,WH-PUN,427,38
SKU01783,Product 1783,Books,WH-DEL,482,47
SKU01784,Product 1784,Books,WH-BLR,69,43
SKU01785,Product 1785,Beauty,WH-MUM,266,14
SKU01786,Product 1786,Books,WH-PUN,171,26
SKU01787,Product 1787,Apparel,WH-MUM,318,26
SKU01788,Product 1788,Apparel,WH-MUM,325,31
SKU01789,Product 1789,Electronics,WH-BLR,420,35
SKU01790,Product 1790,Home,WH-BLR,218,40
SKU01791,Product 1791,Sports,WH-HYD,124,50
SKU01792,Product 1792,Toys,WH-HYD,304,37
SKU01793,Product 1793,Home,WH-PUN,457,14
SKU01794,Product 1794,Electronics,WH-DEL,449,31
SKU01795,Product 1795,Toys,WH-BLR,35,46
SKU01796,Product 1796,Books,WH-BLR,327,39
SKU01797,Product 1797,Toys,WH-MUM,75,22
SKU01798,Product 1798,Books,WH-HYD,9,41
SKU01799,Product 1799,Beauty,WH-PUN,241,43
SKU01800,Product 1800,Books,WH-HYD,119,39
SKU01801,Product 1801,Sports,WH-DEL,234,10
SKU01802,Product 1802,Electronics,WH-PUN,252,18
SKU01803,Product 1803,Electronics,WH-PUN,128,49
SKU01804,Product 1804,Apparel,WH-MUM,405,15
SKU01805,Product 1805,Books,WH-BLR,366,22
SKU01806,Product 1806,Books,WH-DEL,,32
SKU01807,Product 1807,Sports,WH-BLR,232,13
SKU01808,Product 1808,Apparel,WH-BLR,287,37
SKU01809,Product 1809,Electronics,WH-HYD,197,20
SKU01810,Product 1810,Electronics,WH-HYD,8,19
SKU01811,Product 1811,Toys,WH-MUM,301,17
SKU01812,Product 1812,Apparel,WH-HYD,347,35
SKU01813,Product 1813,Books,WH-PUN,29,36
SKU01814,Product 1814,Sports,WH-HYD,486,17
SKU01815,Product 1815,Electronics,WH-DEL,500,45
SKU01816,Product 1816,Electronics,WH-BLR,138,49
SKU01817,Product 1817,Books,WH-PUN,13,21
SKU01818,Product 1818,Books,WH-HYD,337,35
SKU01819,Product 1819,Beauty,WH-BLR,,36
SKU01820,Product 1820,Toys,WH-PUN,10,36
SKU01821,Product 1821,Toys,WH-BLR,117,23
SKU01822,Product 1822,Sports,WH-PUN,417,32
SKU01823,Product 1823,Beauty,WH-HYD,22,35
SKU01824,Product 1824,Beauty,WH-HYD,329,10
SKU01825,Product 1825,Books,WH-MUM,405,32
SKU01826,Product 1826,Sports,WH-DEL,10,12
SKU01827,Product 1827,Toys,WH-DEL,173,48
SKU01828,Product 1828,Sports,WH-BLR,27,12
SKU01829,Product 1829,Books,WH-PUN,213,21
SKU01830,Product 1830,Electronics,WH-PUN,184,42
SKU01831,Product 1831,Electronics,WH-MUM,424,33
SKU01832,Product 1832,Beauty,WH-MUM,456,29
SKU01833,Product 1833,Electronics,WH-PUN,409,46
SKU01834,Product 1834,Home,WH-DEL,383,18
SKU01835,Product 1835,Apparel,WH-HYD,133,14
SKU01836,Product 1836,Electronics,WH-MUM,200,10
SKU01837,Product 1837,Apparel,WH-PUN,357,50
SKU01838,Product 1838,Sports,WH-PUN,384,12
SKU01839,Product 1839,Beauty,WH-DEL,225,47
SKU01840,Product 1840,Toys,WH-PUN,60,17
SKU01841,Product 1841,Home,WH-PUN,379,44
SKU01842,Product 1842,Beauty,WH-HYD,107,43
SKU01843,Product 1843,Sports,WH-DEL,134,25
SKU01844,Product 1844,Toys,WH-DEL,68,38
SKU01845,Product 1845,Home,WH-PUN,226,15
SKU01846,Product 1846,Electronics,WH-HYD,498,37
SKU01847,Product 1847,Home,WH-MUM,224,11
SKU01848,Product 1848,Books,WH-DEL,496,27
SKU01849,Product 1849,Toys,WH-HYD,96,31
SKU01850,Product 1850,Toys,WH-BLR,328,16
SKU01851,Product 1851,Toys,WH-HYD,170,32
SKU01852,Product 1852,Books,WH-BLR,330,21
SKU01853,Product 1853,Home,WH-DEL,317,44
SKU01854,Product 1854,Toys,WH-PUN,126,35
SKU01855,Product 1855,Apparel,WH-PUN,18,13
SKU01856,Product 1856,Beauty,WH-HYD,109,28
SKU01857,Product 1857,Beauty,WH-HYD,284,33
SKU01858,Product 1858,Beauty,WH-HYD,451,33
SKU01859,Product 1859,Apparel,WH-MUM,436,14
SKU01860,Product 1860,Home,WH-BLR,454,26
SKU01861,Product 1861,Books,WH-HYD,338,28
SKU01862,Product 1862,Sports,WH-BLR,103,41
SKU01863,Product 1863,Sports,WH-DEL,0,20
SKU01864,Product 1864,Beauty,WH-PUN,29,12
SKU01865,Product 1865,Toys,WH-DEL,390,23
SKU01866,Product 1866,Sports,WH-DEL,252,10
SKU01867,Product 1867,Electronics,WH-BLR,59,50
SKU01868,Product 1868,Toys,WH-DEL,73,42
SKU01869,Product 1869,Toys,WH-BLR,77,26
SKU01870,Product 1870,Electronics,WH-HYD,464,10
SKU01871,Product 1871,Books,WH-PUN,305,11
SKU01872,Product 1872,Beauty,WH-MUM,295,41
SKU01873,Product 1873,Sports,WH-PUN,360,32
SKU01874,Product 1874,Beauty,WH-HYD,58,15
SKU01875,Product 1875,Electronics,WH-HYD,288,35
SKU01876,Product 1876,Home,WH-MUM,133,48
SKU01877,Product 1877,Home,WH-BLR,24,47
SKU01878,Product 1878,Books,WH-HYD,147,14
SKU01879,Product 1879,Books,WH-BLR,222,18
SKU01880,Product 1880,Apparel,WH-HYD,353,38
SKU01881,Product 1881,Beauty,WH-DEL,67,11
SKU01882,Product 1882,Home,WH-DEL,174,20
SKU01883,Product 1883,Beauty,WH-DEL,370,21
SKU01884,Product 1884,Books,WH-MUM,267,36
SKU01885,Product 1885,Books,WH-MUM,182,47
SKU01886,Product 1886,Electronics,WH-PUN,72,47
SKU01887,Product 1887,Beauty,WH-PUN,162,42
SKU01888,Product 1888,Beauty,WH-MUM,413,49
SKU01889,Product 1889,Sports,WH-BLR,,22
SKU01890,Product 1890,Sports,WH-HYD,342,27
SKU01891,Product 1891,Apparel,WH-PUN,180,14
SKU01892,Product 1892,Electronics,WH-BLR,272,24
SKU01893,Product 1893,Home,WH-PUN,277,38
SKU01894,Product 1894,Electronics,WH-MUM,210,29
SKU01895,Product 1895,Apparel,WH-BLR,130,38
SKU01896,Product 1896,Apparel,WH-HYD,462,12
SKU01897,Product 1897,Toys,WH-DEL,317,42
SKU01898,Product 1898,Beauty,WH-MUM,168,24
SKU01899,Product 1899,Books,WH-HYD,398,48
SKU01900,Product 1900,Beauty,WH-HYD,156,23
SKU01901,Product 1901,Sports,WH-BLR,53,26
SKU01902,Product 1902,Books,WH-PUN,92,11
SKU01903,Product 1903,Apparel,WH-MUM,6,47
SKU01904,Product 1904,Books,WH-HYD,84,44
SKU01905,Product 1905,Toys,WH-MUM,479,20
SKU01906,Product 1906,Apparel,WH-MUM,433,35
SKU01907,Product 1907,Books,WH-DEL,370,30
SKU01908,Product 1908,Toys,WH-BLR,35,17
SKU01909,Product 1909,Toys,WH-HYD,386,41
SKU01910,Product 1910,Books,WH-DEL,206,43
SKU01911,Product 1911,Sports,WH-HYD,476,12
SKU01912,Product 1912,Electronics,WH-HYD,45,37
SKU01913,Product 1913,Home,WH-PUN,447,49
SKU01914,Product 1914,Sports,WH-BLR,228,29
SKU01915,Product 1915,Books,WH-MUM,66,36
SKU01916,Product 1916,Sports,WH-BLR,184,46
SKU01917,Product 1917,Sports,WH-MUM,111,26
SKU01918,Product 1918,Books,WH-DEL,359,50
SKU01919,Product 1919,Home,WH-MUM,337,50
SKU01920,Product 1920,Electronics,WH-BLR,172,46
SKU01921,Product 1921,Beauty,WH-BLR,281,43
SKU01922,Product 1922,Apparel,WH-MUM,452,34
SKU01923,Product 1923,Beauty,WH-PUN,485,11
SKU01924,Product 1924,Electronics,WH-MUM,267,28
SKU01925,Product 1925,Sports,WH-HYD,310,12
SKU01926,Product 1926,Sports,WH-HYD,70,31
SKU01927,Product 1927,Apparel,WH-PUN,115,24
SKU01928,Product 1928,Electronics,WH-MUM,443,22
SKU01929,Product 1929,Beauty,WH-DEL,11,39
SKU01930,Product 1930,Sports,WH-DEL,456,49
SKU01931,Product 1931,Toys,WH-MUM,21,43
SKU01932,Product 1932,Beauty,WH-PUN,356,37
SKU01933,Product 1933,Electronics,WH-DEL,483,32
SKU01934,Product 1934,Sports,WH-BLR,31,25
SKU01935,Product 1935,Home,WH-MUM,476,14
SKU01936,Product 1936,Sports,WH-PUN,91,19
SKU01937,Product 1937,Books,WH-MUM,308,32
SKU01938,Product 1938,Toys,WH-DEL,139,42
SKU01939,Product 1939,Apparel,WH-HYD,106,45
SKU01940,Product 1940,Electronics,WH-MUM,266,41
SKU01941,Product 1941,Books,WH-MUM,385,19
SKU01942,Product 1942,Home,WH-DEL,452,39
SKU01943,Product 1943,Home,WH-BLR,411,43
SKU01944,Product 1944,Apparel,WH-DEL,432,22
SKU01945,Product 1945,Home,WH-DEL,304,13
SKU01946,Product 1946,Sports,WH-HYD,226,38
SKU01947,Product 1947,Toys,WH-MUM,228,31
SKU01948,Product 1948,Electronics,WH-MUM,0,22
SKU01949,Product 1949,Books,WH-MUM,497,40
SKU01950,Product 1950,Toys,WH-HYD,407,13
SKU01951,Product 1951,Apparel,WH-HYD,333,38
SKU01952,Product 1952,Apparel,WH-HYD,106,14
SKU01953,Product 1953,Apparel,WH-MUM,137,40
SKU01954,Product 1954,Electronics,WH-MUM,143,15
SKU01955,Product 1955,Beauty,WH-BLR,425,19
SKU01956,Product 1956,Home,WH-HYD,315,36
SKU01957,Product 1957,Electronics,WH-MUM,362,42
SKU01958,Product 1958,Toys,WH-BLR,451,26
SKU01959,Product 1959,Apparel,WH-HYD,334,29
SKU01960,Product 1960,Home,WH-DEL,279,38
SKU01961,Product 1961,Apparel,WH-HYD,270,33
SKU01962,Product 1962,Beauty,WH-HYD,381,22
SKU01963,Product 1963,Toys,WH-HYD,30,14
SKU01964,Product 1964,Toys,WH-HYD,133,11
SKU01965,Product 1965,Beauty,WH-MUM,40,15
SKU01966,Product 1966,Beauty,WH-MUM,304,11
SKU01967,Product 1967,Books,WH-DEL,459,13
SKU01968,Product 1968,Books,WH-PUN,422,19
SKU01969,Product 1969,Beauty,WH-PUN,167,22
SKU01970,Product 1970,Toys,WH-MUM,463,48
SKU01971,Product 1971,Books,WH-HYD,,18
SKU01972,Product 1972,Sports,WH-BLR,228,50
SKU01973,Product 1973,Sports,WH-HYD,413,40
SKU01974,Product 1974,Beauty,WH-MUM,245,26
SKU01975,Product 1975,Apparel,WH-BLR,0,29
SKU01976,Product 1976,Beauty,WH-DEL,480,28
SKU01977,Product 1977,Home,WH-DEL,,22
SKU01978,Product 1978,Home,WH-DEL,231,18
SKU01979,Product 1979,Books,WH-BLR,272,36
SKU01980,Product 1980,Home,WH-HYD,419,31
SKU01981,Product 1981,Sports,WH-BLR,92,34
SKU01982,Product 1982,Home,WH-HYD,245,21
SKU01983,Product 1983,Home,WH-MUM,232,31
SKU01984,Product 1984,Toys,WH-MUM,345,10
SKU01985,Product 1985,Toys,WH-MUM,119,47
SKU01986,Product 1986,Books,WH-PUN,,46
SKU01987,Product 1987,Sports,WH-HYD,126,33
SKU01988,Product 1988,Home,WH-MUM,317,25
SKU01989,Product 1989,Books,WH-MUM,204,50
SKU01990,Product 1990,Apparel,WH-BLR,480,13
SKU01991,Product 1991,Sports,WH-MUM,438,38
SKU01992,Product 1992,Home,WH-MUM,17,26
SKU01993,Product 1993,Toys,WH-HYD,253,32
SKU01994,Product 1994,Books,WH-BLR,258,49
SKU01995,Product 1995,Toys,WH-DEL,338,14
SKU01996,Product 1996,Sports,WH-HYD,,34
SKU01997,Product 1997,Books,WH-PUN,395,20
SKU01998,Product 1998,Beauty,WH-DEL,427,27
SKU01999,Product 1999,Apparel,WH-PUN,439,44
SKU02000,Product 2000,Books,WH-BLR,169,43
SKU02001,Product 2001,Electronics,WH-MUM,230,43
SKU02002,Product 2002,Home,WH-MUM,119,24
SKU02003,Product 2003,Apparel,WH-PUN,12,49
SKU02004,Product 2004,Books,WH-HYD,352,25
SKU02005,Product 2005,Home,WH-MUM,281,27
SKU02006,Product 2006,Toys,WH-BLR,446,27
SKU02007,Product 2007,Apparel,WH-PUN,31,26
SKU02008,Product 2008,Sports,WH-DEL,419,29
SKU02009,Product 2009,Beauty,WH-PUN,357,43
SKU02010,Product 2010,Books,WH-PUN,197,45
SKU02011,Product 2011,Sports,WH-DEL,325,44
SKU02012,Product 2012,Beauty,WH-HYD,364,22
SKU02013,Product 2013,Toys,WH-MUM,454,21
SKU02014,Product 2014,Apparel,WH-MUM,249,38
SKU02015,Product 2015,Beauty,WH-DEL,412,17
SKU02016,Product 2016,Home,WH-HYD,,45
SKU02017,Product 2017,Apparel,WH-HYD,233,44
SKU02018,Product 2018,Home,WH-HYD,43,17
SKU02019,Product 2019,Beauty,WH-BLR,429,14
SKU02020,Product 2020,Beauty,WH-BLR,379,34
SKU02021,Product 2021,Beauty,WH-DEL,477,25
SKU02022,Product 2022,Sports,WH-HYD,379,22
SKU02023,Product 2023,Home,WH-DEL,32,50
SKU02024,Product 2024,Electronics,WH-PUN,110,17
SKU02025,Product 2025,Beauty,WH-HYD,203,17
SKU02026,Product 2026,Apparel,WH-MUM,217,35
SKU02027,Product 2027,Books,WH-PUN,316,43
SKU02028,Product 2028,Sports,WH-HYD,370,40
SKU02029,Product 2029,Beauty,WH-BLR,450,14
SKU02030,Product 2030,Apparel,WH-BLR,257,29
SKU02031,Product 2031,Sports,WH-BLR,237,18
SKU02032,Product 2032,Beauty,WH-HYD,131,45
SKU02033,Product 2033,Beauty,WH-DEL,216,39
SKU02034,Product 2034,Beauty,WH-HYD,52,15
SKU02035,Product 2035,Home,WH-PUN,326,46
SKU02036,Product 2036,Home,WH-HYD,,49
SKU02037,Product 2037,Home,WH-HYD,72,44
SKU02038,Product 2038,Books,WH-BLR,189,22
SKU02039,Product 2039,Home,WH-BLR,489,48
SKU02040,Product 2040,Electronics,WH-DEL,257,49
SKU02041,Product 2041,Home,WH-DEL,96,24
SKU02042,Product 2042,Beauty,WH-BLR,397,26
SKU02043,Product 2043,Home,WH-MUM,,18
SKU02044,Product 2044,Beauty,WH-DEL,146,14
SKU02045,Product 2045,Home,WH-PUN,177,21
SKU02046,Product 2046,Apparel,WH-DEL,439,45
SKU02047,Product 2047,Toys,WH-PUN,57,31
SKU02048,Product 2048,Beauty,WH-DEL,43,48
SKU02049,Product 2049,Electronics,WH-HYD,495,11
SKU02050,Product 2050,Beauty,WH-HYD,222,37
SKU02051,Product 2051,Books,WH-PUN,499,22
SKU02052,Product 2052,Toys,WH-DEL,423,23
SKU02053,Product 2053,Toys,WH-HYD,49,29
SKU02054,Product 2054,Apparel,WH-PUN,160,22
SKU02055,Product 2055,Beauty,WH-MUM,98,20
SKU02056,Product 2056,Home,WH-DEL,178,24
SKU02057,Product 2057,Home,WH-BLR,492,25
SKU02058,Product 2058,Books,WH-BLR,355,15
SKU02059,Product 2059,Electronics,WH-BLR,16,31
SKU02060,Product 2060,Home,WH-HYD,485,38
SKU02061,Product 2061,Toys,WH-PUN,167,14
SKU02062,Product 2062,Sports,WH-PUN,149,48
SKU02063,Product 2063,Toys,WH-PUN,183,38
SKU02064,Product 2064,Electronics,WH-BLR,241,16
SKU02065,Product 2065,Toys,WH-HYD,359,10
SKU02066,Product 2066,Beauty,WH-PUN,184,18
SKU02067,Product 2067,Sports,WH-BLR,189,21
SKU02068,Product 2068,Electronics,WH-MUM,21,23
SKU02069,Product 2069,Home,WH-MUM,168,34
SKU02070,Product 2070,Toys,WH-BLR,411,35
SKU02071,Product 2071,Beauty,WH-PUN,447,42
SKU02072,Product 2072,Books,WH-BLR,263,37
SKU02073,Product 2073,Beauty,WH-BLR,256,36
SKU02074,Product 2074,Toys,WH-MUM,323,29
SKU02075,Product 2075,Home,WH-PUN,368,42
SKU02076,Product 2076,Electronics,WH-DEL,448,35
SKU02077,Product 2077,Apparel,WH-BLR,476,36
SKU02078,Product 2078,Beauty,WH-BLR,440,46
SKU02079,Product 2079,Books,WH-DEL,71,34
SKU02080,Product 2080,Toys,WH-DEL,,27
SKU02081,Product 2081,Toys,WH-PUN,71,28
SKU02082,Product 2082,Sports,WH-PUN,75,18
SKU02083,Product 2083,Electronics,WH-DEL,387,49
SKU02084,Product 2084,Apparel,WH-MUM,424,38
SKU02085,Product 2085,Apparel,WH-MUM,134,13
SKU02086,Product 2086,Sports,WH-HYD,220,44
SKU02087,Product 2087,Apparel,WH-DEL,460,46
SKU02088,Product 2088,Books,WH-BLR,296,42
SKU02089,Product 2089,Apparel,WH-DEL,245,16
SKU02090,Product 2090,Electronics,WH-BLR,70,42
SKU02091,Product 2091,Books,WH-PUN,77,49
SKU02092,Product 2092,Apparel,WH-PUN,258,48
SKU02093,Product 2093,Toys,WH-DEL,450,16
SKU02094,Product 2094,Electronics,WH-MUM,188,49
SKU02095,Product 2095,Home,WH-HYD,178,37
SKU02096,Product 2096,Beauty,WH-PUN,40,13
SKU02097,Product 2097,Books,WH-HYD,370,42
SKU02098,Product 2098,Apparel,WH-DEL,17,29
SKU02099,Product 2099,Toys,WH-DEL,372,10
SKU02100,Product 2100,Home,WH-MUM,442,36
SKU02101,Product 2101,Electronics,WH-DEL,266,22
SKU02102,Product 2102,Toys,WH-MUM,60,23
SKU02103,Product 2103,Apparel,WH-HYD,469,10
SKU02104,Product 2104,Home,WH-HYD,468,26
SKU02105,Product 2105,Apparel,WH-DEL,100,16
SKU02106,Product 2106,Home,WH-MUM,61,46
SKU02107,Product 2107,Home,WH-PUN,,50
SKU02108,Product 2108,Books,WH-PUN,378,18
SKU02109,Product 2109,Electronics,WH-HYD,295,48
SKU02110,Product 2110,Electronics,WH-PUN,376,34
SKU02111,Product 2111,Sports,WH-DEL,431,48
SKU02112,Product 2112,Electronics,WH-BLR,442,34
SKU02113,Product 2113,Electronics,WH-HYD,149,36
SKU02114,Product 2114,Books,WH-PUN,162,18
SKU02115,Product 2115,Toys,WH-MUM,9,46
SKU02116,Product 2116,Sports,WH-BLR,154,35
SKU02117,Product 2117,Sports,WH-DEL,12,14
SKU02118,Product 2118,Toys,WH-PUN,215,10
SKU02119,Product 2119,Toys,WH-DEL,54,31
SKU02120,Product 2120,Toys,WH-BLR,457,36
SKU02121,Product 2121,Sports,WH-HYD,9,28
SKU02122,Product 2122,Sports,WH-MUM,107,33
SKU02123,Product 2123,Toys,WH-BLR,323,27
SKU02124,Product 2124,Sports,WH-HYD,458,23
SKU02125,Product 2125,Electronics,WH-DEL,64,47
SKU02126,Product 2126,Electronics,WH-DEL,211,33
SKU02127,Product 2127,Home,WH-BLR,100,50
SKU02128,Product 2128,Toys,WH-DEL,498,32
SKU02129,Product 2129,Apparel,WH-MUM,112,37
SKU02130,Product 2130,Apparel,WH-MUM,381,45
SKU02131,Product 2131,Books,WH-PUN,279,44
SKU02132,Product 2132,Toys,WH-MUM,8,48
SKU02133,Product 2133,Electronics,WH-MUM,253,36
SKU02134,Product 2134,Sports,WH-MUM,141,30
SKU02135,Product 2135,Electronics,WH-HYD,182,46
SKU02136,Product 2136,Apparel,WH-BLR,374,28
SKU02137,Product 2137,Toys,WH-MUM,16,50
SKU02138,Product 2138,Beauty,WH-MUM,457,16
SKU02139,Product 2139,Books,WH-PUN,41,23
SKU02140,Product 2140,Apparel,WH-PUN,189,16
SKU02141,Product 2141,Electronics,WH-BLR,320,42
SKU02142,Product 2142,Toys,WH-PUN,329,14
SKU02143,Product 2143,Beauty,WH-HYD,355,41
SKU02144,Product 2144,Books,WH-DEL,225,49
SKU02145,Product 2145,Books,WH-MUM,444,19
SKU02146,Product 2146,Sports,WH-MUM,37,42
SKU02147,Product 2147,Beauty,WH-PUN,435,12
SKU02148,Product 2148,Books,WH-BLR,133,48
SKU02149,Product 2149,Apparel,WH-PUN,133,10
SKU02150,Product 2150,Toys,WH-PUN,16,43
SKU02151,Product 2151,Apparel,WH-MUM,300,44
SKU02152,Product 2152,Books,WH-MUM,424,40
SKU02153,Product 2153,Toys,WH-BLR,263,48
SKU02154,Product 2154,Toys,WH-PUN,366,12
SKU02155,Product 2155,Beauty,WH-DEL,98,23
SKU02156,Product 2156,Beauty,WH-BLR,231,15
SKU02157,Product 2157,Electronics,WH-MUM,78,45
SKU02158,Product 2158,Sports,WH-HYD,404,46
SKU02159,Product 2159,Books,WH-MUM,328,43
SKU02160,Product 2160,Apparel,WH-DEL,181,39
SKU02161,Product 2161,Sports,WH-HYD,129,45
SKU02162,Product 2162,Electronics,WH-BLR,,26
SKU02163,Product 2163,Electronics,WH-PUN,499,32
SKU02164,Product 2164,Books,WH-DEL,353,27
SKU02165,Product 2165,Home,WH-DEL,7,14
SKU02166,Product 2166,Electronics,WH-BLR,283,34
SKU02167,Product 2167,Beauty,WH-DEL,38,10
SKU02168,Product 2168,Home,WH-PUN,19,32
SKU02169,Product 2169,Books,WH-DEL,155,18
SKU02170,Product 2170,Apparel,WH-MUM,349,42
SKU02171,Product 2171,Electronics,WH-DEL,473,47
SKU02172,Product 2172,Books,WH-MUM,145,20
SKU02173,Product 2173,Home,WH-BLR,162,46
SKU02174,Product 2174,Apparel,WH-MUM,197,33
SKU02175,Product 2175,Electronics,WH-MUM,220,27
SKU02176,Product 2176,Apparel,WH-PUN,51,44
SKU02177,Product 2177,Electronics,WH-DEL,228,13
SKU02178,Product 2178,Apparel,WH-BLR,313,17
SKU02179,Product 2179,Apparel,WH-PUN,170,26
SKU02180,Product 2180,Beauty,WH-HYD,55,17
SKU02181,Product 2181,Electronics,WH-MUM,56,42
SKU02182,Product 2182,Apparel,WH-BLR,496,26
SKU02183,Product 2183,Books,WH-DEL,384,48
SKU02184,Product 2184,Books,WH-MUM,207,18
SKU02185,Product 2185,Books,WH-HYD,476,14
SKU02186,Product 2186,Electronics,WH-HYD,67,36
SKU02187,Product 2187,Sports,WH-MUM,365,43
SKU02188,Product 2188,Books,WH-DEL,45,10
SKU02189,Product 2189,Electronics,WH-BLR,39,23
SKU02190,Product 2190,Books,WH-DEL,112,17
SKU02191,Product 2191,Beauty,WH-PUN,214,34
SKU02192,Product 2192,Home,WH-HYD,172,39
SKU02193,Product 2193,Apparel,WH-BLR,463,24
SKU02194,Product 2194,Books,WH-BLR,280,34
SKU02195,Product 2195,Home,WH-DEL,258,28
SKU02196,Product 2196,Home,WH-MUM,123,35
SKU02197,Product 2197,Apparel,WH-BLR,456,42
SKU02198,Product 2198,Books,WH-HYD,11,26
SKU02199,Product 2199,Books,WH-PUN,,13
SKU02200,Product 2200,Apparel,WH-PUN,160,46
SKU02201,Product 2201,Books,WH-DEL,398,31
SKU02202,Product 2202,Sports,WH-MUM,373,10
SKU02203,Product 2203,Toys,WH-MUM,314,20
SKU02204,Product 2204,Books,WH-DEL,268,37
SKU02205,Product 2205,Apparel,WH-HYD,278,19
SKU02206,Product 2206,Beauty,WH-HYD,169,21
SKU02207,Product 2207,Electronics,WH-PUN,43,41
SKU02208,Product 2208,Beauty,WH-MUM,94,17
SKU02209,Product 2209,Electronics,WH-MUM,488,47
SKU02210,Product 2210,Home,WH-HYD,40,46
SKU02211,Product 2211,Books,WH-DEL,260,33
SKU02212,Product 2212,Home,WH-DEL,173,45
SKU02213,Product 2213,Sports,WH-MUM,159,33
SKU02214,Product 2214,Sports,WH-HYD,85,26
SKU02215,Product 2215,Books,WH-MUM,126,18
SKU02216,Product 2216,Electronics,WH-HYD,70,22
SKU02217,Product 2217,Sports,WH-MUM,65,19
SKU02218,Product 2218,Toys,WH-PUN,135,40
SKU02219,Product 2219,Books,WH-BLR,474,46
SKU02220,Product 2220,Electronics,WH-BLR,273,11
SKU02221,Product 2221,Apparel,WH-PUN,456,14
SKU02222,Product 2222,Beauty,WH-BLR,329,34
SKU02223,Product 2223,Toys,WH-DEL,160,25
SKU02224,Product 2224,Home,WH-BLR,368,12
SKU02225,Product 2225,Books,WH-MUM,159,41
SKU02226,Product 2226,Toys,WH-DEL,264,25
SKU02227,Product 2227,Home,WH-MUM,54,34
SKU02228,Product 2228,Books,WH-MUM,70,24
SKU02229,Product 2229,Apparel,WH-DEL,31,18
SKU02230,Product 2230,Toys,WH-DEL,143,24
SKU02231,Product 2231,Electronics,WH-DEL,8,17
SKU02232,Product 2232,Electronics,WH-MUM,107,37
SKU02233,Product 2233,Toys,WH-MUM,154,21
SKU02234,Product 2234,Home,WH-BLR,42,39
SKU02235,Product 2235,Beauty,WH-PUN,328,11
SKU02236,Product 2236,Toys,WH-MUM,493,31
SKU02237,Product 2237,Sports,WH-BLR,339,18
SKU02238,Product 2238,Beauty,WH-HYD,456,11
SKU02239,Product 2239,Books,WH-BLR,482,37
SKU02240,Product 2240,Books,WH-MUM,27,46
SKU02241,Product 2241,Beauty,WH-PUN,238,40
SKU02242,Product 2242,Sports,WH-PUN,313,38
SKU02243,Product 2243,Apparel,WH-MUM,356,35
SKU02244,Product 2244,Sports,WH-HYD,343,29
SKU02245,Product 2245,Electronics,WH-BLR,39,32
SKU02246,Product 2246,Toys,WH-HYD,7,37
SKU02247,Product 2247,Home,WH-PUN,402,49
SKU02248,Product 2248,Beauty,WH-BLR,194,38
SKU02249,Product 2249,Beauty,WH-BLR,361,23
SKU02250,Product 2250,Beauty,WH-PUN,289,11
SKU02251,Product 2251,Electronics,WH-HYD,484,17
SKU02252,Product 2252,Electronics,WH-PUN,466,28
SKU02253,Product 2253,Home,WH-DEL,255,32
SKU02254,Product 2254,Apparel,WH-BLR,325,12
SKU02255,Product 2255,Electronics,WH-BLR,48,40
SKU02256,Product 2256,Toys,WH-DEL,417,28
SKU02257,Product 2257,Apparel,WH-MUM,72,46
SKU02258,Product 2258,Apparel,WH-BLR,371,18
SKU02259,Product 2259,Toys,WH-PUN,107,15
SKU02260,Product 2260,Home,WH-BLR,413,23
SKU02261,Product 2261,Beauty,WH-DEL,57,37
SKU02262,Product 2262,Books,WH-PUN,207,40
SKU02263,Product 2263,Books,WH-MUM,157,36
SKU02264,Product 2264,Beauty,WH-DEL,298,41
SKU02265,Product 2265,Electronics,WH-PUN,58,43
SKU02266,Product 2266,Books,WH-PUN,413,31
SKU02267,Product 2267,Electronics,WH-DEL,459,17
SKU02268,Product 2268,Beauty,WH-PUN,189,39
SKU02269,Product 2269,Apparel,WH-PUN,65,13
SKU02270,Product 2270,Apparel,WH-HYD,467,17
SKU02271,Product 2271,Books,WH-MUM,164,43
SKU02272,Product 2272,Electronics,WH-BLR,205,35
SKU02273,Product 2273,Apparel,WH-BLR,154,35
SKU02274,Product 2274,Apparel,WH-MUM,445,31
SKU02275,Product 2275,Sports,WH-PUN,408,28
SKU02276,Product 2276,Beauty,WH-PUN,364,23
