order_item_id,order_id,sku,quantity,unit_price
OI00017010,ORD0017093,SKU01876,8,2953.77
OI00017011,ORD0034034,SKU01768,2,499.3
OI00017012,ORD0020244,SKU04766,3,580.7
OI00017013,ORD0022700,SKU04010,7,880.34
OI00017014,ORD0039687,SKU01746,8,1611.28
OI00017015,ORD0022874,SKU02980,9,1355.19
OI00017016,ORD0037101,SKU04096,6,118.46
OI00017017,ORD0048627,SKU04819,7,1665.89
OI00017018,ORD0031119,SKU01476,,2893.89
OI00017019,ORD0011367,SKU04771,5,1701.83
OI00017020,ORD0002797,SKU04039,4,690.07
OI00017021,ORD0016221,SKU01454,2,765.88
OI00017022,ORD0039963,SKU04525,5,-568.4
OI00017023,ORD0039798,SKU04561,9,233.53
OI00017024,ORD0039171,SKU01225,6,2281.79
OI00017025,ORD0023688,SKU02856,6,387.79
OI00017026,ORD0005966,SKU03603,1,1358.55
OI00017027,ORD0019079,SKU03640,10,157.8
OI00017028,ORD0028848,SKU01210,1,748.11
OI00017029,ORD0002907,SKU01554,9,2828.77
OI00017030,ORD0041629,SKU00716,4,2885.43
OI00017031,ORD0036444,SKU02930,4,1736.59
OI00017032,ORD0047514,SKU02006,9,2313.91
OI00017033,ORD0011321,SKU01144,7,2356.09
OI00017034,ORD0010886,SKU04511,1,855.31
OI00017035,ORD0034998,SKU04210,3,1755.61
OI00017036,ORD0021289,SKU04051,8,1591.56
OI00017037,ORD0021535,SKU02305,8,2409.89
OI00017038,ORD0031167,SKU04221,7,877.59
OI00017039,ORD0036085,SKU01798,2,2937.96
OI00017040,ORD0020402,SKU03639,3,2402.3
OI00017041,ORD0034694,SKU02672,6,427.05
OI00017042,ORD0032464,SKU02157,8,1892.74
OI00017043,ORD0023034,SKU00490,9,215.28
OI00017044,ORD0026120,SKU03091,7,595.47
OI00017045,ORD0015254,SKU04949,8,2444.08
OI00017046,ORD0018549,SKU01063,7,728.51
OI00017047,ORD0047665,SKU01877,4,559.5
OI00017048,ORD0045559,SKU02698,10,1820.98
OI00017049,ORD0007682,SKU04346,8,657.66
OI00017050,ORD0045642,SKU03311,4,1919.65
OI00017051,ORD0021476,SKU03187,2,1278.1
OI00017052,ORD0015722,SKU04249,10,2410.44
OI00017053,ORD0018468,SKU02847,4,2163.83
OI00017054,ORD0038727,SKU01954,1,886.08
OI00017055,ORD0018230,SKU04308,7,2844.58
OI00017056,ORD0047222,SKU04732,7,819.58
OI00017057,ORD0003661,SKU03482,6,1977.67
OI00017058,ORD0011608,SKU04107,8,2987.36
OI00017059,ORD0038683,SKU00078,3,1882.41
OI00017060,ORD0029351,SKU00443,1,251.16
OI00017061,ORD0033485,SKU02527,5,2427.8
OI00017062,ORD0046774,SKU04992,3,2480.76
OI00017063,ORD0004639,SKU01223,2,2917.18
OI00017064,ORD0026910,SKU00170,7,2143.22
OI00017065,ORD0034820,SKU01952,1,1145.28
OI00017066,ORD0025213,SKU01294,8,645.9
OI00017067,ORD0006574,SKU03225,2,2921.05
OI00017068,ORD0033334,SKU04872,5,429.78
OI00017069,ORD0031089,SKU01284,9,2481.82
OI00017070,ORD0048970,SKU00987,3,197.18
OI00017071,ORD0042769,SKU00603,9,658.5
OI00017072,ORD0002779,SKU00219,6,2216.19
OI00017073,ORD0048329,SKU02561,2,812.82
OI00017074,ORD0036439,SKU03260,6,1844.53
OI00017075,ORD0045170,SKU02693,,72.86
OI00017076,ORD0010936,SKU02533,9,2522.51
OI00017077,ORD0030391,SKU02461,3,2171.57
OI00017078,ORD0039782,SKU01263,5,1635.45
OI00017079,ORD0029706,SKU02380,2,59.75
OI00017080,ORD0049067,SKU00621,8,1094.49
OI00017081,ORD0033438,SKU02789,10,660.35
OI00017082,ORD0015579,SKU03493,7,1504.94
OI00017083,ORD0014963,SKU02036,5,692.33
OI00017084,ORD0003958,SKU04270,9,382.04
OI00017085,ORD0037592,SKU00545,7,156.56
OI00017086,ORD0049171,SKU00405,9,2902.83
OI00017087,ORD0015839,SKU02804,6,2010.38
OI00017088,ORD0044046,SKU00587,10,1493.7
OI00017089,ORD0011823,SKU00786,8,239.49
OI00017090,ORD0020148,SKU00182,9,2648.42
OI00017091,ORD0029410,SKU02179,7,190.12
OI00017092,ORD0003976,SKU00293,1,657.86
OI00017093,ORD0009420,SKU03217,7,471.47
OI00017094,ORD0019486,SKU03383,2,2388.82
OI00017095,ORD0043496,SKU01792,1,2497.86
OI00017096,ORD0025991,SKU01512,8,970.8
OI00017097,ORD0036089,SKU00116,2,333.24
OI00017098,ORD0034625,SKU02514,7,1936.37
OI00017099,ORD0005312,SKU03050,,792.26
OI00017100,ORD0047283,SKU00234,2,1176.01
OI00017101,ORD0041104,SKU00437,6,969.55
OI00017102,ORD0024725,SKU01290,4,2756.1
OI00017103,ORD0048524,SKU00307,2,-2487.99
OI00017104,ORD0020634,SKU02810,6,1974.45
OI00017105,ORD0003768,SKU04655,10,55.52
OI00017106,ORD0044038,SKU02871,10,2625.04
OI00017107,ORD0005069,SKU01987,8,319.32
OI00017108,ORD0034406,SKU03173,4,1887.56
OI00017109,ORD0026878,SKU03490,5,1082.34
OI00017110,ORD0047601,SKU03495,10,2802.37
OI00017111,ORD0040261,SKU01326,7,273.15
OI00017112,ORD0006618,SKU00447,5,1081.22
OI00017113,ORD0047511,SKU04665,1,2579.16
OI00017114,ORD0024006,SKU03090,5,341.59
OI00017115,ORD0019621,SKU01343,2,1542.9
OI00017116,ORD0010054,SKU02157,8,1652.66
OI00017117,ORD0041624,SKU02077,2,2974.09
OI00017118,ORD0014838,SKU02434,5,2070.17
OI00017119,ORD0042968,SKU01790,4,522.32
OI00017120,ORD0000863,SKU01050,10,1745.98
OI00017121,ORD0000809,SKU04860,10,1287.72
OI00017122,ORD0020530,SKU03368,9,2073.82
OI00017123,ORD0001454,SKU02601,10,1162.96
OI00017124,ORD0017142,SKU00492,6,1968.74
OI00017125,ORD0035196,SKU00636,6,2261.53
OI00017126,ORD0023854,SKU02057,10,1989.6
OI00017127,ORD0006438,SKU00570,8,1845.08
OI00017128,ORD0014215,SKU04560,7,926.55
OI00017129,ORD0024265,SKU01299,8,1250.09
OI00017130,ORD0001186,SKU01368,9,2728.22
OI00017131,ORD0011469,SKU02534,9,378.33
OI00017132,ORD0048585,SKU03097,3,1648.03
OI00017133,ORD0033884,SKU02992,9,2036.44
OI00017134,ORD0040239,SKU02336,7,1344.01
OI00017135,ORD0021355,SKU01735,6,1941.56
OI00017136,ORD0008561,SKU01433,6,1423.3
OI00017137,ORD0007993,SKU01477,8,204.49
OI00017138,ORD0007663,SKU00352,3,400.78
OI00017139,ORD0014613,SKU03926,1,2181.96
OI00017140,ORD0029060,SKU03110,9,1708.84
OI00017141,ORD0003453,SKU00820,4,2633.55
OI00017142,ORD0020422,SKU02462,4,2852.39
OI00017143,ORD0044716,SKU04020,6,622.26
OI00017144,ORD0046775,SKU03043,7,85.77
OI00017145,ORD0012508,SKU03826,10,2691.84
OI00017146,ORD0047988,SKU03465,2,1309.82
OI00017147,ORD0035534,SKU00504,9,1599.98
OI00017148,ORD0005876,SKU03975,2,2834.37
OI00017149,ORD0040911,SKU04185,8,2364.86
OI00017150,ORD0027905,SKU00330,1,1593.19
OI00017151,ORD0046980,SKU00539,9,429.3
OI00017152,ORD0049341,SKU03844,6,2065.09
OI00017153,ORD0001014,SKU03361,2,2063.16
OI00017154,ORD0003830,SKU01156,4,1450.15
OI00017155,ORD0035919,SKU02420,6,679.8
OI00017156,ORD0029646,SKU03013,10,1870.82
OI00017157,ORD0048409,SKU00846,3,937.74
OI00017158,ORD0012592,SKU01826,4,2893.72
OI00017159,ORD0039654,SKU03748,6,1270.62
OI00017160,ORD0043931,SKU04243,1,1489.57
OI00017161,ORD0007767,SKU04639,5,2854.61
OI00017162,ORD0049717,SKU01612,9,1446.71
OI00017163,ORD0013633,SKU02731,3,1731.43
OI00017164,ORD0016903,SKU02767,7,1171.4
OI00017165,ORD0022073,SKU03746,10,2969.98
OI00017166,ORD0003926,SKU04671,8,1942.98
OI00017167,ORD0031781,SKU01305,,2548.01
OI00017168,ORD0039175,SKU02770,2,2813.41
OI00017169,ORD0030487,SKU00736,2,2636.01
OI00017170,ORD0016236,SKU00549,2,1567.18
OI00017171,ORD0047948,SKU02668,8,1096.68
OI00017172,ORD0040346,SKU00715,10,2965.06
OI00017173,ORD0040617,SKU03087,8,2921.68
OI00017174,ORD0004810,SKU04153,8,2582.03
OI00017175,ORD0032303,SKU00500,6,233.37
OI00017176,ORD0044824,SKU04616,2,2808.47
OI00017177,ORD0018365,SKU01212,3,1764.96
OI00017178,ORD0025059,SKU00440,6,2931.25
OI00017179,ORD0014558,SKU00161,2,912.37
OI00017180,ORD0027061,SKU04729,9,2313.31
OI00017181,ORD0046314,SKU02527,6,2194.21
OI00017182,ORD0039607,SKU03238,5,2798.31
OI00017183,ORD0041550,SKU00398,2,1088.01
OI00017184,ORD0018478,SKU00883,6,2482.35
OI00017185,ORD0034145,SKU01822,3,884.96
OI00017186,ORD0016768,SKU02920,10,2560.32
OI00017187,ORD0030214,SKU03010,2,1205.92
OI00017188,ORD0043206,SKU01718,7,1571.48
OI00017189,ORD0048950,SKU03915,6,1079.16
OI00017190,ORD0033778,SKU03019,1,604.31
OI00017191,ORD0014924,SKU02155,3,2523.72
OI00017192,ORD0044588,SKU00396,5,974.01
OI00017193,ORD0010588,SKU01048,10,2536.05
OI00017194,ORD0030399,SKU01326,3,1860.09
OI00017195,ORD0011287,SKU04780,8,1976.9
OI00017196,ORD0030685,SKU00734,10,836.18
OI00017197,ORD0008664,SKU01929,2,2363.41
OI00017198,ORD0026888,SKU00340,3,1822.42
OI00017199,ORD0035232,SKU04723,2,2630.54
OI00017200,ORD0015272,SKU04627,5,799.05
OI00017201,ORD0032364,SKU02729,2,2791.63
OI00017202,ORD0005176,SKU00393,10,788.42
OI00017203,ORD0003257,SKU01821,4,1844.65
OI00017204,ORD0017485,SKU04123,8,1512.84
OI00017205,ORD0020237,SKU01526,3,1795.1
OI00017206,ORD0028492,SKU02850,5,2698.18
OI00017207,ORD0017119,SKU04925,4,2025.81
OI00017208,ORD0007392,SKU00976,9,2441.43
OI00017209,ORD0049573,SKU02593,10,1226.75
OI00017210,ORD0014409,SKU02957,1,2548.52
OI00017211,ORD0031226,SKU04624,3,1857.19
OI00017212,ORD0020721,SKU04545,10,2732.77
OI00017213,ORD0012562,SKU01881,5,72.68
OI00017214,ORD0016721,SKU04913,8,2166.09
OI00017215,ORD0000703,SKU02561,1,2458.26
OI00017216,ORD0032764,SKU02598,9,510.4
OI00017217,ORD0035468,SKU00583,2,796.81
OI00017218,ORD0017124,SKU01681,9,1015.11
OI00017219,ORD0017742,SKU00157,6,2757.14
OI00017220,ORD0012107,SKU02460,,974.27
OI00017221,ORD0026002,SKU03895,2,1848.93
OI00017222,ORD0035772,SKU04385,1,2495.81
OI00017223,ORD0026524,SKU04483,8,1366.67
OI00017224,ORD0024815,SKU02625,1,1596.96
OI00017225,ORD0045779,SKU04698,1,903.51
OI00017226,ORD0003000,SKU04917,8,2925.05
OI00017227,ORD0017785,SKU00825,9,513.21
OI00017228,ORD0018374,SKU03539,2,2408.84
OI00017229,ORD0012408,SKU03710,10,1342.61
OI00017230,ORD0037811,SKU02258,6,833.2
OI00017231,ORD0043730,SKU04002,9,2351.05
OI00017232,ORD0038900,SKU01483,5,2677.43
OI00017233,ORD0018596,SKU02392,3,2918.18
OI00017234,ORD0033068,SKU04525,2,1745.41
OI00017235,ORD0023476,SKU02089,10,2809.57
OI00017236,ORD0023883,SKU02206,1,449.77
OI00017237,ORD0008868,SKU04065,4,194.15
OI00017238,ORD0019948,SKU00883,1,1408.63
OI00017239,ORD0029161,SKU00042,1,2091.94
OI00017240,ORD0033942,SKU03336,8,2991.03
OI00017241,ORD0029388,SKU01768,1,1011.74
OI00017242,ORD0020138,SKU03007,9,2296.73
OI00017243,ORD0030321,SKU02657,10,2107.74
OI00017244,ORD0048584,SKU04077,1,1687.09
OI00017245,ORD0019547,SKU01955,10,52.27
OI00017246,ORD0030539,SKU03919,9,2562.59
OI00017247,ORD0005020,SKU02765,6,1020.99
OI00017248,ORD0001639,SKU00419,2,-727.73
OI00017249,ORD0004874,SKU01075,2,213.01
OI00017250,ORD0045400,SKU00333,2,2169.55
OI00017251,ORD0034504,SKU03044,7,1297.06
OI00017252,ORD0027420,SKU04710,1,1840.82
OI00017253,ORD0014333,SKU00490,6,2250.43
OI00017254,ORD0005828,SKU02629,5,663.61
OI00017255,ORD0028489,SKU01319,5,1625.99
OI00017256,ORD0009254,SKU04151,2,1381.94
OI00017257,ORD0038035,SKU02110,2,2717.72
OI00017258,ORD0007051,SKU03274,9,1268.0
OI00017259,ORD0049734,SKU02464,9,2667.6
OI00017260,ORD0035456,SKU03194,5,1144.24
OI00017261,ORD0046366,SKU00134,6,2937.5
OI00017262,ORD0021985,SKU03272,7,566.17
OI00017263,ORD0025227,SKU02605,2,68.52
OI00017264,ORD0004553,SKU01819,5,2527.79
OI00017265,ORD0023726,SKU04550,6,502.13
OI00017266,ORD0046507,SKU01400,5,2455.98
OI00017267,ORD0027882,SKU02285,6,2772.97
OI00017268,ORD0017466,SKU04455,2,995.43
OI00017269,ORD0045998,SKU02577,1,1931.96
OI00017270,ORD0012943,SKU03337,1,438.96
OI00017271,ORD0023883,SKU02690,7,2503.9
OI00017272,ORD0049235,SKU02169,8,1937.66
OI00017273,ORD0049492,SKU03877,7,2337.99
OI00017274,ORD0036754,SKU01662,10,1454.7
OI00017275,ORD0010600,SKU02391,1,372.47
OI00017276,ORD0001526,SKU03198,5,2035.91
OI00017277,ORD0021408,SKU03783,7,718.27
OI00017278,ORD0025711,SKU00509,5,2773.15
OI00017279,ORD0031178,SKU04301,4,2821.16
OI00017280,ORD0047791,SKU00374,,2894.82
OI00017281,ORD0006454,SKU02912,4,2695.69
OI00017282,ORD0045802,SKU04965,9,2164.36
OI00017283,ORD0010685,SKU04717,10,2269.13
OI00017284,ORD0039575,SKU03546,9,608.16
OI00017285,ORD0042051,SKU01601,6,2744.29
OI00017286,ORD0009091,SKU03519,,781.74
OI00017287,ORD0046681,SKU01286,4,2315.95
OI00017288,ORD0004132,SKU04094,6,2894.49
OI00017289,ORD0018282,SKU01321,3,817.87
OI00017290,ORD0024020,SKU04148,10,1802.42
OI00017291,ORD0002405,SKU03227,6,1870.19
OI00017292,ORD0023493,SKU03330,6,2524.24
OI00017293,ORD0023962,SKU03314,1,764.0
OI00017294,ORD0045545,SKU02702,8,1042.96
OI00017295,ORD0005648,SKU01083,6,2714.93
OI00017296,ORD0018881,SKU00366,8,865.24
OI00017297,ORD0011458,SKU03321,9,2827.23
OI00017298,ORD0003867,SKU02433,10,169.24
OI00017299,ORD0035498,SKU03501,5,2034.85
OI00017300,ORD0039132,SKU01408,9,722.71
OI00017301,ORD0024294,SKU03358,5,129.5
OI00017302,ORD0002766,SKU03502,6,422.28
OI00017303,ORD0038788,SKU03731,4,2078.94
OI00017304,ORD0013784,SKU01885,3,2632.47
OI00017305,ORD0048132,SKU04425,9,432.29
OI00017306,ORD0006138,SKU02355,7,1849.05
OI00017307,ORD0045039,SKU02122,5,1137.25
OI00017308,ORD0013614,SKU03265,6,421.68
OI00017309,ORD0023302,SKU01677,9,2483.75
OI00017310,ORD0020289,SKU02853,8,280.47
OI00017311,ORD0049902,SKU02255,10,243.05
OI00017312,ORD0007516,SKU02649,5,-2879.14
OI00017313,ORD0013438,SKU03626,2,91.63
OI00017314,ORD0019482,SKU00433,2,548.82
OI00017315,ORD0040542,SKU00617,10,1677.85
OI00017316,ORD0009517,SKU01583,5,2574.56
OI00017317,ORD0049667,SKU02739,7,1964.98
OI00017318,ORD0034814,SKU00635,6,2310.2
OI00017319,ORD0022590,SKU04889,1,1823.73
OI00017320,ORD0004215,SKU04060,6,1685.03
OI00017321,ORD0017743,SKU01447,10,2935.73
OI00017322,ORD0011710,SKU02877,2,1974.38
OI00017323,ORD0036357,SKU01441,9,2829.88
OI00017324,ORD0008102,SKU02718,8,1841.09
OI00017325,ORD0040683,SKU02908,10,1380.41
OI00017326,ORD0043825,SKU00062,9,248.52
OI00017327,ORD0010050,SKU03034,9,111.3
OI00017328,ORD0009682,SKU04004,3,1704.71
OI00017329,ORD0025615,SKU01209,9,2613.08
OI00017330,ORD0021397,SKU02111,4,742.75
OI00017331,ORD0006097,SKU02950,2,1470.75
OI00017332,ORD0025296,SKU02463,10,1458.76
OI00017333,ORD0026019,SKU00591,8,413.36
OI00017334,ORD0044490,SKU00243,1,2872.1
OI00017335,ORD0039747,SKU00449,10,1538.61
OI00017336,ORD0048366,SKU03718,9,2249.27
OI00017337,ORD0031729,SKU01928,10,2538.65
OI00017338,ORD0032161,SKU04726,7,866.98
OI00017339,ORD0028107,SKU03601,10,586.58
OI00017340,ORD0036246,SKU03356,1,2861.34
OI00017341,ORD0045592,SKU04921,7,2158.72
OI00017342,ORD0007825,SKU01732,1,780.14
OI00017343,ORD0025967,SKU00210,7,226.38
OI00017344,ORD0020249,SKU01195,4,145.96
OI00017345,ORD0028439,SKU03313,7,2876.88
OI00017346,ORD0008835,SKU01878,4,228.35
OI00017347,ORD0003151,SKU01869,5,593.23
OI00017348,ORD0035809,SKU03358,2,606.25
OI00017349,ORD0028894,SKU03531,8,589.75
OI00017350,ORD0015390,SKU04281,4,1578.82
OI00017351,ORD0041179,SKU02149,1,779.99
OI00017352,ORD0037530,SKU01351,10,2493.45
OI00017353,ORD0011378,SKU02651,8,1321.4
OI00017354,ORD0049220,SKU00111,2,2073.66
OI00017355,ORD0011175,SKU00488,5,1389.15
OI00017356,ORD0042806,SKU01952,10,2317.66
OI00017357,ORD0009429,SKU02009,8,2657.89
OI00017358,ORD0042221,SKU03319,6,1453.34
OI00017359,ORD0045386,SKU02345,7,456.51
OI00017360,ORD0015218,SKU04840,10,107.16
OI00017361,ORD0022034,SKU01936,5,1822.12
OI00017362,ORD0041558,SKU01787,4,2633.79
OI00017363,ORD0031262,SKU01128,8,1216.35
OI00017364,ORD0044800,SKU04594,6,2943.25
OI00017365,ORD0012430,SKU04940,3,2767.19
OI00017366,ORD0003283,SKU04662,10,824.34
OI00017367,ORD0010391,SKU01786,6,2319.76
OI00017368,ORD0024587,SKU01570,5,2405.38
OI00017369,ORD0000874,SKU01037,8,1308.36
OI00017370,ORD0039227,SKU03468,3,1718.73
OI00017371,ORD0017119,SKU04056,7,2215.28
OI00017372,ORD0010325,SKU03764,10,826.25
OI00017373,ORD0003567,SKU03539,6,364.78
OI00017374,ORD0003274,SKU04282,7,198.82
OI00017375,ORD0048911,SKU02544,5,2439.53
OI00017376,ORD0042850,SKU02993,8,2918.46
OI00017377,ORD0034105,SKU01413,4,1161.93
OI00017378,ORD0034460,SKU02705,3,2515.23
OI00017379,ORD0004580,SKU00844,8,110.41
OI00017380,ORD0002552,SKU03842,5,1207.64
OI00017381,ORD0024661,SKU02717,4,2450.36
OI00017382,ORD0046160,SKU01501,7,1716.18
OI00017383,ORD0028730,SKU02262,3,293.06
OI00017384,ORD0001742,SKU01589,2,2335.72
OI00017385,ORD0020062,SKU01002,7,302.46
OI00017386,ORD0035146,SKU04012,4,1279.21
OI00017387,ORD0009595,SKU00464,1,1148.5
OI00017388,ORD0042075,SKU04398,7,1968.76
OI00017389,ORD0023299,SKU01624,3,725.6
OI00017390,ORD0028950,SKU04733,7,932.75
OI00017391,ORD0027977,SKU01152,4,1744.04
OI00017392,ORD0003136,SKU03416,6,1356.53
OI00017393,ORD0036936,SKU02630,3,695.47
OI00017394,ORD0020833,SKU03905,3,1192.35
OI00017395,ORD0039339,SKU00283,9,917.62
OI00017396,ORD0006299,SKU03267,4,534.71
OI00017397,ORD0023409,SKU02261,7,1594.61
OI00017398,ORD0004501,SKU03486,4,2250.93
OI00017399,ORD0011882,SKU04840,,956.03
OI00017400,ORD0024425,SKU02951,9,2389.06
OI00017401,ORD0040811,SKU04321,3,590.94
OI00017402,ORD0016956,SKU00496,5,293.1
OI00017403,ORD0026162,SKU04332,1,649.04
OI00017404,ORD0000436,SKU01544,8,2789.42
OI00017405,ORD0040399,SKU00774,10,419.29
OI00017406,ORD0024891,SKU00331,1,2823.91
OI00017407,ORD0042327,SKU01788,8,2413.22
OI00017408,ORD0009222,SKU01573,10,59.16
OI00017409,ORD0011193,SKU03186,2,1036.57
OI00017410,ORD0019565,SKU04894,2,1964.42
OI00017411,ORD0010142,SKU02613,1,1561.7
OI00017412,ORD0012243,SKU03457,1,55.11
OI00017413,ORD0020820,SKU02644,6,1428.71
OI00017414,ORD0029280,SKU02447,9,507.71
OI00017415,ORD0048257,SKU02012,5,2645.18
OI00017416,ORD0003345,SKU00508,5,2778.1
OI00017417,ORD0014269,SKU00841,6,1508.09
OI00017418,ORD0007421,SKU01124,7,1790.88
OI00017419,ORD0010630,SKU00108,7,1903.88
OI00017420,ORD0030687,SKU00722,7,1142.44
OI00017421,ORD0012198,SKU03051,1,2662.68
OI00017422,ORD0039868,SKU02554,6,2111.5
OI00017423,ORD0016458,SKU04300,3,2778.33
OI00017424,ORD0009939,SKU00207,3,1087.01
OI00017425,ORD0032352,SKU01869,6,604.38
OI00017426,ORD0004379,SKU02991,5,1237.99
OI00017427,ORD0033573,SKU00376,6,151.72
OI00017428,ORD0032058,SKU03577,8,1636.98
OI00017429,ORD0018736,SKU01757,2,401.66
OI00017430,ORD0006809,SKU02432,7,213.69
OI00017431,ORD0023441,SKU04626,10,137.92
OI00017432,ORD0003824,SKU02116,7,937.12
OI00017433,ORD0021581,SKU03608,9,1987.74
OI00017434,ORD0002162,SKU01831,3,1856.77
OI00017435,ORD0020777,SKU01203,10,926.36
OI00017436,ORD0046741,SKU01875,7,641.63
OI00017437,ORD0012156,SKU03931,3,167.06
OI00017438,ORD0005131,SKU03081,3,873.95
OI00017439,ORD0000069,SKU03031,,1263.71
OI00017440,ORD0005590,SKU01421,3,2156.47
OI00017441,ORD0047328,SKU02905,2,1412.61
OI00017442,ORD0010244,SKU02895,2,1917.19
OI00017443,ORD0039651,SKU00534,10,1034.88
OI00017444,ORD0037403,SKU03701,10,362.7
OI00017445,ORD0046969,SKU02984,4,1966.45
OI00017446,ORD0030560,SKU04995,7,2831.87
OI00017447,ORD0021475,SKU01306,2,1443.93
OI00017448,ORD0033433,SKU00040,6,1448.0
OI00017449,ORD0010146,SKU03919,6,925.28
OI00017450,ORD0015002,SKU02400,5,2805.98
OI00017451,ORD0022447,SKU03920,1,693.1
OI00017452,ORD0005577,SKU02397,8,2807.27
OI00017453,ORD0018098,SKU01511,1,1270.55
OI00017454,ORD0030943,SKU04226,2,877.3
OI00017455,ORD0005841,SKU00182,4,2860.42
OI00017456,ORD0033412,SKU01325,9,2577.37
OI00017457,ORD0024767,SKU04628,7,2804.78
OI00017458,ORD0017502,SKU00761,8,916.59
OI00017459,ORD0045434,SKU02533,2,1857.72
OI00017460,ORD0021696,SKU04988,10,1806.13
OI00017461,ORD0020298,SKU03310,9,2348.93
OI00017462,ORD0015290,SKU04883,3,416.31
OI00017463,ORD0008279,SKU02806,1,124.79
OI00017464,ORD0026300,SKU01718,10,2759.64
OI00017465,ORD0003904,SKU00884,4,2390.91
OI00017466,ORD0028055,SKU01389,6,1406.62
OI00017467,ORD0042075,SKU03404,5,2176.5
OI00017468,ORD0023356,SKU04387,6,684.76
OI00017469,ORD0037773,SKU01591,5,408.34
OI00017470,ORD0026197,SKU02900,2,1697.45
OI00017471,ORD0043735,SKU02224,6,559.18
OI00017472,ORD0045050,SKU03978,10,2594.18
OI00017473,ORD0004866,SKU03729,2,1874.46
OI00017474,ORD0039172,SKU01087,7,1755.22
OI00017475,ORD0022796,SKU01147,3,2400.47
OI00017476,ORD0004121,SKU02906,1,2115.93
OI00017477,ORD0000040,SKU02915,9,1340.63
OI00017478,ORD0019519,SKU01919,8,304.42
OI00017479,ORD0019640,SKU04924,7,1692.08
OI00017480,ORD0023529,SKU04543,5,1201.12
OI00017481,ORD0032000,SKU03002,9,2796.55
OI00017482,ORD0029100,SKU00175,9,2527.15
OI00017483,ORD0010916,SKU04837,2,2873.84
OI00017484,ORD0023273,SKU03641,10,676.27
OI00017485,ORD0045649,SKU01173,9,389.99
OI00017486,ORD0035812,SKU04135,10,2516.71
OI00017487,ORD0034962,SKU00632,10,168.85
OI00017488,ORD0031981,SKU03012,3,211.26
OI00017489,ORD0001433,SKU02025,1,2361.29
OI00017490,ORD0017796,SKU04490,9,131.57
OI00017491,ORD0048222,SKU01342,5,-1578.97
OI00017492,ORD0029698,SKU03689,2,1196.92
OI00017493,ORD0035580,SKU04480,4,2147.85
OI00017494,ORD0045921,SKU03800,10,2491.28
OI00017495,ORD0013257,SKU04573,4,2380.18
OI00017496,ORD0020573,SKU04319,2,1723.31
OI00017497,ORD0008153,SKU03326,4,2092.73
OI00017498,ORD0006719,SKU03821,10,2993.57
OI00017499,ORD0002891,SKU02970,10,907.72
OI00017500,ORD0039615,SKU02737,2,2697.22
OI00017501,ORD0023103,SKU03931,7,473.91
OI00017502,ORD0015261,SKU04852,1,428.16
OI00017503,ORD0022225,SKU04561,9,2669.18
OI00017504,ORD0034205,SKU03979,5,99.02
OI00017505,ORD0042904,SKU01358,7,2968.45
OI00017506,ORD0027354,SKU03060,9,2710.02
OI00017507,ORD0020104,SKU03221,10,2885.83
OI00017508,ORD0049255,SKU03864,2,2298.26
OI00017509,ORD0049889,SKU04456,8,355.13
OI00017510,ORD0047580,SKU00021,2,1797.95
OI00017511,ORD0039760,SKU04798,9,1714.05
OI00017512,ORD0025470,SKU04020,3,376.69
OI00017513,ORD0005936,SKU02860,9,1737.12
OI00017514,ORD0034029,SKU02035,7,1336.97
OI00017515,ORD0040889,SKU02648,7,2317.16
OI00017516,ORD0031493,SKU03056,9,2942.19
OI00017517,ORD0043891,SKU04371,6,2468.47
OI00017518,ORD0046719,SKU01806,9,436.08
OI00017519,ORD0021999,SKU00528,9,2493.81
OI00017520,ORD0011133,SKU02509,7,492.28
OI00017521,ORD0021598,SKU00814,3,1807.89
OI00017522,ORD0024820,SKU01390,1,2250.33
OI00017523,ORD0044602,SKU00796,9,380.58
OI00017524,ORD0018352,SKU01196,3,1965.19
OI00017525,ORD0033283,SKU04858,2,2186.38
OI00017526,ORD0031315,SKU02559,3,204.84
OI00017527,ORD0007315,SKU03628,1,385.82
OI00017528,ORD0037080,SKU00211,10,1097.96
OI00017529,ORD0013264,SKU01425,7,713.94
OI00017530,ORD0027378,SKU00038,3,2868.87
OI00017531,ORD0046951,SKU02338,4,2129.82
OI00017532,ORD0022085,SKU03837,7,1972.01
OI00017533,ORD0021874,SKU02094,4,117.03
OI00017534,ORD0044337,SKU00614,9,69.08
OI00017535,ORD0027120,SKU02240,5,2566.25
OI00017536,ORD0027793,SKU03361,2,319.55
OI00017537,ORD0024526,SKU04184,1,2984.14
OI00017538,ORD0012799,SKU00277,9,1488.77
OI00017539,ORD0004317,SKU03900,2,1994.66
OI00017540,ORD0017846,SKU02320,8,657.52
OI00017541,ORD0007514,SKU02368,5,2497.77
OI00017542,ORD0043625,SKU03503,7,1367.86
OI00017543,ORD0022782,SKU03237,5,2102.2
OI00017544,ORD0010213,SKU02501,10,2490.2
OI00017545,ORD0048019,SKU00904,10,590.5
