order_id,customer_id,order_date,status,total_amount,region,category,warehouse
ORD0030745,CUST007877,2026-02-11 09:43:33,placed,5979.3,South,Books,WH-DEL
ORD0010201,CUST009288,2026-05-09 21:17:53,cancelled,6035.37,East,Sports,WH-PUN
ORD0012649,CUST004457,2026-01-13 17:27:03,shipped,9059.31,South,Toys,WH-PUN
ORD0019148,CUST005829,2026-05-19 12:51:28,in_transit,4341.46,North,Apparel,WH-MUM
ORD0024599,CUST006218,2026-06-20 13:59:40,in_transit,7352.68,Central,Home,WH-MUM
ORD0026110,CUST003913,2026-01-14 03:02:06,placed,14036.14,East,Apparel,WH-HYD
ORD0036714,CUST006669,2026-07-22 09:29:34,unknown,4184.69,South,Home,WH-BLR
ORD0049235,CUST002746,2026-03-17 07:10:48,proccessing,4762.44,East,Home,WH-MUM
ORD0034588,CUST001553,2026-07-10 12:08:52,placed,3032.83,East,Toys,WH-BLR
ORD0010748,CUST005439,2026-05-12 06:12:58,delivered,14916.09,Central,Toys,WH-PUN
ORD0021461,CUST006089,2026-02-22 23:51:21,placed,5096.79,North,Electronics,WH-HYD
ORD0045229,CUST004575,2026-01-27 12:03:33,placed,2025.03,East,Sports,WH-HYD
ORD0034079,CUST008650,2026-04-09 19:24:45,proccessing,2542.78,East,Apparel,WH-MUM
ORD0021091,CUST002368,2026-05-29 21:48:06,shipped,14188.37,West,Books,WH-HYD
ORD0026849,CUST006438,2026-05-15 00:39:29,cancelled,11165.7,Central,Apparel,WH-PUN
ORD0041608,,2026-06-14 09:19:00,placed,6107.0,East,Toys,WH-BLR
ORD0014568,CUST001478,2026-03-13 23:16:12,placed,1088.88,North,Beauty,WH-BLR
ORD0000621,CUST008231,2026-07-06 17:36:13,placed,7592.4,East,Beauty,WH-HYD
ORD0042364,CUST001944,2026-01-13 03:07:17,delivered,8079.1,West,Books,WH-MUM
ORD0017716,CUST007849,2026-06-01 05:46:25,cancelled,11600.92,North,Sports,WH-BLR
ORD0008680,CUST002835,2026-04-17 21:30:28,placed,1147.13,Central,Toys,WH-PUN
ORD0011077,CUST006747,2026-06-08 04:24:51,cancelled,1033.13,West,Toys,WH-MUM
ORD0042448,CUST003456,2026-06-22 06:53:09,delivered,13428.43,West,Beauty,WH-BLR
ORD0028348,CUST004950,2026-04-30 12:14:42,shipped,13368.83,West,Sports,WH-MUM
ORD0012418,CUST006818,2026-06-27 02:09:32,delivered,7609.83,North,Beauty,WH-DEL
ORD0011515,,2026-01-27 22:11:38,placed,13600.38,North,Books,WH-DEL
ORD0017369,CUST007417,2026-05-02 10:15:50,delivered,2851.3,Central,Home,WH-PUN
ORD0042256,CUST000702,2026-04-20 05:54:43,placed,9575.04,East,Home,WH-BLR
ORD0031251,CUST000374,2026-02-11 13:17:03,delivered,10557.61,South,Sports,WH-DEL
ORD0038534,CUST009271,2026-06-15 15:46:44,delivered,3373.61,North,Beauty,WH-DEL
ORD0044455,CUST004928,2026-05-13 04:57:41,returnd,10238.52,East,Apparel,WH-MUM
ORD0037434,CUST004378,2026-06-01 11:46:37,delivered,6230.94,Central,Toys,WH-BLR
ORD0037110,CUST006969,2026-03-04 07:27:31,placed,11482.91,East,Home,WH-HYD
ORD0017963,CUST002899,2026-05-29 06:47:06,cancelled,14695.89,Central,Toys,WH-BLR
ORD0003986,CUST004460,2026-02-02 13:33:46,,1612.05,South,Books,WH-DEL
ORD0006899,CUST003328,2026-07-18 16:33:36,cancelled,2279.01,South,Books,WH-PUN
ORD0000136,CUST007215,2026-07-14 02:13:05,delivered,9264.26,Central,Apparel,WH-MUM
ORD0035644,CUST000021,2026-06-11 08:11:17,cancelled,8112.98,West,Home,WH-HYD
ORD0017531,,2026-07-18 01:53:52,N/A,1087.93,East,Beauty,WH-MUM
ORD0043848,CUST007935,2026-01-15 21:43:51,,1691.24,West,Electronics,WH-DEL
ORD0043089,CUST005007,2026-06-02 21:53:58,cancelled,9254.63,South,Electronics,WH-DEL
ORD0032251,CUST008055,2026-06-02 16:41:58,N/A,12540.98,Central,Home,WH-DEL
ORD0007089,CUST002808,2026-06-26 08:20:26,shipped,1950.79,North,Beauty,WH-PUN
ORD0023119,CUST004737,2026-01-25 03:09:05,cancelled,4685.42,North,Beauty,WH-MUM
ORD0015809,CUST000746,2026-04-19 13:12:41,shipped,4231.46,Central,Electronics,WH-BLR
ORD0000658,CUST004640,2026-01-15 15:01:01,delivered,890.47,North,Electronics,WH-PUN
ORD0016026,CUST000726,2026-05-19 14:51:03,PENDING,4511.1,Central,Electronics,WH-MUM
ORD0001304,CUST000272,2026-05-05 11:17:24,delivered,9311.68,North,Apparel,WH-PUN
ORD0019219,,2026-05-09 14:01:13,cancelled,10034.52,East,Apparel,WH-HYD
ORD0029008,CUST006049,2026-07-26 15:16:41,shipped,2532.32,East,Books,WH-MUM
ORD0015773,CUST007634,2026-04-26 07:07:00,cancelled,4525.95,North,Beauty,WH-PUN
ORD0039383,CUST007563,2026-07-29 04:57:30,N/A,6954.2,South,Books,WH-PUN
ORD0038880,CUST002807,2026-06-02 02:37:53,cancelled,3147.31,North,Books,WH-BLR
ORD0004258,CUST006233,2026-02-10 18:51:18,shipped,9374.89,Central,Sports,WH-PUN
ORD0039288,CUST008101,2026-05-21 07:35:45,shipped,2284.12,West,Home,WH-BLR
ORD0033974,CUST007411,2026-02-21 05:44:47,placed,6570.36,East,Books,WH-BLR
ORD0000806,CUST002040,2026-02-15 21:27:44,delivered,5192.49,South,Books,WH-BLR
ORD0035811,CUST003833,2026-03-24 20:20:43,,2712.47,North,Apparel,WH-MUM
ORD0033642,CUST003069,2026-02-13 07:47:47,shipped,10238.17,West,Apparel,WH-MUM
ORD0008168,CUST003405,2026-01-13 20:13:20,placed,2495.94,West,Apparel,WH-DEL
ORD0042316,CUST001010,2026-06-03 06:22:32,placed,1305.95,East,Electronics,WH-PUN
ORD0002553,CUST004592,2026-07-19 12:56:17,in_transit,13560.7,North,Beauty,WH-HYD
ORD0016272,CUST006511,2026-06-06 02:55:46,,12611.0,East,Beauty,WH-PUN
ORD0001379,CUST001752,2026-07-03 17:12:02,placed,12652.73,Central,Electronics,WH-PUN
ORD0023463,CUST001531,2026-03-27 08:19:08,cancelled,9903.42,North,Toys,WH-HYD
ORD0021423,CUST000257,2026-05-12 17:36:05,N/A,13631.72,South,Toys,WH-HYD
ORD0042993,CUST006280,2026-04-10 03:52:42,cancelled,7242.39,East,Sports,WH-MUM
ORD0033797,CUST008360,2026-01-28 17:10:32,in_transit,2830.24,South,Books,WH-MUM
ORD0020673,CUST009246,2026-02-15 05:23:11,shipped,13177.84,South,Sports,WH-PUN
ORD0025141,CUST001478,2026-03-25 19:15:32,delivered,10005.81,South,Toys,WH-DEL
ORD0049055,CUST005257,2026-06-17 12:41:15,delivered,2132.0,South,Toys,WH-BLR
ORD0009391,CUST009437,2026-02-16 02:44:15,shipped,1640.53,East,Toys,WH-BLR
ORD0017133,CUST003263,2026-01-24 20:18:16,shipped,13320.26,South,Books,WH-DEL
ORD0039192,CUST007211,2026-03-18 01:39:57,delivered,13798.11,South,Sports,WH-MUM
ORD0010088,CUST006442,2026-01-04 00:29:32,unknown,1182.09,North,Sports,WH-MUM
ORD0015126,CUST007719,2026-03-16 21:26:28,placed,1877.86,East,Sports,WH-MUM
ORD0035488,CUST007009,2026-02-18 12:42:59,cancelled,13883.36,West,Electronics,WH-DEL
ORD0021924,CUST008662,2026-03-31 23:27:25,delivered,7128.81,North,Toys,WH-DEL
ORD0049416,CUST004092,2026-05-01 08:53:02,unknown,8245.4,South,Apparel,WH-HYD
ORD0020134,CUST004017,2026-06-19 21:44:50,shipped,3829.18,North,Beauty,WH-HYD
ORD0020651,CUST000422,2026-07-02 00:24:09,unknown,4881.57,Central,Beauty,WH-MUM
ORD0034732,CUST007309,2026-03-03 02:31:44,placed,3121.58,Central,Apparel,WH-HYD
ORD0021594,CUST001582,2026-02-02 22:08:26,shipped,4168.23,East,Toys,WH-HYD
ORD0042458,CUST006634,2026-06-23 17:11:52,cancelled,2196.34,East,Beauty,WH-BLR
ORD0020805,CUST008973,2026-02-07 21:33:24,placed,11041.57,Central,Sports,WH-PUN
ORD0045968,CUST001844,2026-05-07 19:04:24,shipped,7628.83,Central,Sports,WH-PUN
ORD0032669,CUST006139,2026-07-10 17:12:11,shipped,4736.21,Central,Beauty,WH-HYD
ORD0044133,CUST003829,2026-03-06 01:47:15,unknown,4018.22,South,Books,WH-MUM
ORD0006777,CUST001546,2026-05-31 21:21:09,N/A,5555.87,West,Toys,WH-PUN
ORD0048924,CUST008563,2026-05-03 05:46:17,placed,7812.41,West,Home,WH-DEL
ORD0041663,CUST006899,2026-04-10 14:54:04,placed,3099.46,West,Toys,WH-HYD
ORD0005239,CUST004420,2026-01-05 15:08:21,cancelled,12403.53,West,Sports,WH-DEL
ORD0014812,CUST008345,2026-05-25 20:25:39,cancelled,801.88,Central,Beauty,WH-HYD
ORD0032873,CUST009937,2026-04-13 06:08:47,shipped,4106.28,West,Books,WH-BLR
ORD0049965,CUST007474,2026-02-01 13:15:15,delivered,12622.07,North,Beauty,WH-MUM
ORD0000729,CUST006503,2026-05-24 16:19:54,placed,10254.81,East,Home,WH-HYD
ORD0005973,CUST006572,2026-07-08 01:09:39,shipped,9726.23,West,Toys,WH-DEL
ORD0041019,CUST001453,2026-05-22 06:33:42,delivered,8729.78,North,Toys,WH-HYD
ORD0037515,CUST007161,2026-02-25 07:02:35,cancelled,4615.93,West,Toys,WH-HYD
ORD0045032,CUST008887,2026-02-16 11:35:25,cancelled,7270.11,West,Beauty,WH-PUN
ORD0008517,CUST002260,2026-05-28 04:52:51,placed,5953.78,East,Home,WH-PUN
ORD0014628,CUST001284,2026-02-06 07:29:12,unknown,8916.75,South,Sports,WH-PUN
ORD0025885,CUST001044,2026-07-18 02:46:39,placed,11724.07,West,Books,WH-HYD
ORD0039553,CUST008064,2026-07-23 18:10:48,cancelled,9351.01,North,Apparel,WH-BLR
ORD0005403,CUST000967,2026-03-16 12:25:05,placed,4699.75,Central,Apparel,WH-HYD
ORD0033700,CUST008534,2026-01-30 16:19:17,delivered,961.48,West,Books,WH-DEL
ORD0004282,CUST002449,2026-05-10 01:08:33,cancelled,8162.29,East,Toys,WH-HYD
ORD0022343,CUST005062,2026-03-12 04:00:38,placed,14444.05,West,Electronics,WH-PUN
ORD0020032,CUST005002,2026-06-23 03:59:02,placed,5931.11,East,Home,WH-MUM
ORD0020406,CUST002157,2026-03-07 11:07:19,cancelled,4021.91,South,Toys,WH-HYD
ORD0011326,CUST002229,2026-04-03 06:43:33,delivered,9051.1,West,Books,WH-PUN
ORD0007613,CUST000190,2026-04-01 22:08:02,placed,5067.85,Central,Electronics,WH-PUN
ORD0022641,CUST000777,2026-04-17 17:26:35,shipped,9245.34,South,Toys,WH-HYD
ORD0028210,CUST009529,2026-04-14 16:59:38,delivered,1412.5,South,Home,WH-HYD
ORD0021896,CUST005878,2026-01-27 19:38:34,delivered,10900.75,Central,Electronics,WH-PUN
ORD0043293,CUST007613,2026-05-19 02:43:19,shipped,13782.36,East,Electronics,WH-HYD
ORD0022709,CUST006954,2026-05-04 03:32:09,cancelled,2913.44,South,Books,WH-DEL
ORD0028380,CUST009144,2026-07-29 13:28:04,delivered,4690.23,East,Home,WH-HYD
ORD0031309,CUST005352,2026-06-03 14:25:14,delivered,6170.99,Central,Home,WH-PUN
ORD0002636,CUST003866,2026-01-29 18:31:49,cancelled,14660.96,Central,Home,WH-HYD
ORD0012723,CUST007488,2026-01-12 17:08:27,placed,10436.65,South,Apparel,WH-PUN
ORD0025286,CUST005482,2026-04-25 15:43:08,shipped,384.2,North,Electronics,WH-MUM
ORD0013087,CUST003086,2026-05-14 14:33:51,shipped,7391.44,East,Books,WH-PUN
ORD0048905,CUST005933,2026-01-05 19:27:48,cancelled,1167.56,South,Electronics,WH-PUN
ORD0021954,CUST003582,2026-05-05 23:20:41,delivered,2484.05,Central,Beauty,WH-BLR
ORD0038637,CUST000206,2026-04-17 08:31:09,delivered,634.24,North,Home,WH-MUM
ORD0047540,CUST005968,2026-05-07 19:52:35,delivered,6287.82,East,Beauty,WH-HYD
ORD0047936,CUST001730,2026-05-31 12:10:11,delivered,1842.79,South,Beauty,WH-MUM
ORD0023238,CUST008700,2026-04-30 18:57:29,cancelled,4365.34,Central,Electronics,WH-BLR
ORD0035190,CUST006463,2026-06-14 17:42:26,unknown,5241.54,North,Apparel,WH-PUN
ORD0048536,CUST000404,2026-06-11 21:09:30,placed,11637.06,South,Apparel,WH-PUN
ORD0049188,CUST002557,2026-06-09 06:39:04,placed,6724.94,North,Home,WH-PUN
ORD0047169,CUST007289,2026-02-09 11:57:04,placed,13448.97,Central,Home,WH-PUN
ORD0023718,CUST004548,2026-04-25 01:32:35,shipped,9920.95,West,Books,WH-MUM
ORD0007958,CUST004504,2026-02-01 11:06:30,PENDING,873.33,South,Home,WH-MUM
ORD0048881,CUST006121,2026-05-29 05:28:13,shipped,13460.24,West,Toys,WH-HYD
ORD0019725,CUST000689,2026-02-08 04:30:02,shipped,11659.41,West,Sports,WH-HYD
ORD0048764,CUST009525,2026-05-20 12:18:26,cancelled,2140.79,South,Toys,WH-HYD
ORD0032204,CUST007632,2026-03-22 12:38:44,delivered,10546.53,North,Apparel,WH-DEL
ORD0033792,CUST008882,2026-06-06 09:52:30,cancelled,7786.71,South,Apparel,WH-MUM
ORD0019147,CUST000065,2026-01-04 15:50:27,placed,3510.91,North,Beauty,WH-PUN
ORD0011869,CUST009616,2026-06-05 10:38:12,placed,2912.13,West,Books,WH-PUN
ORD0029713,CUST006605,2026-04-07 19:45:48,shipped,9693.02,North,Sports,WH-PUN
ORD0009455,CUST008859,2026-01-02 23:47:40,delivered,3543.03,West,Beauty,WH-HYD
ORD0023411,CUST005376,2026-03-20 10:17:01,placed,7252.85,South,Electronics,WH-HYD
ORD0039725,CUST005533,2026-06-19 17:41:38,delivered,8943.49,South,Toys,WH-HYD
ORD0014718,CUST005583,2026-05-06 19:15:44,cancelled,1099.49,East,Toys,WH-HYD
ORD0001523,CUST002891,2026-07-18 00:35:43,shipped,7505.66,North,Toys,WH-DEL
ORD0002894,CUST001930,2026-04-22 21:23:31,N/A,12673.77,North,Apparel,WH-PUN
ORD0030431,CUST008799,2026-02-10 14:18:10,shipped,11455.45,North,Books,WH-BLR
ORD0039854,CUST000636,2026-01-02 14:32:39,placed,10840.68,South,Electronics,WH-PUN
ORD0024544,CUST008846,2026-04-02 03:50:19,delivered,10672.2,East,Home,WH-MUM
ORD0037420,CUST000068,2026-05-29 21:50:11,delivered,1080.97,South,Toys,WH-PUN
ORD0026333,CUST007153,2026-07-23 08:37:01,returnd,6196.61,Central,Toys,WH-MUM
ORD0013439,CUST003527,2026-01-29 21:10:07,delivered,2555.51,East,Electronics,WH-MUM
ORD0022242,CUST004506,2026-06-12 19:44:06,placed,1141.54,North,Apparel,WH-PUN
ORD0032236,CUST005657,2026-01-31 12:28:43,placed,392.05,Central,Beauty,WH-DEL
ORD0039273,CUST009301,2026-04-19 03:13:55,cancelled,12241.17,East,Electronics,WH-PUN
ORD0031409,CUST003194,2026-03-19 06:11:33,delivered,1860.29,West,Home,WH-DEL
ORD0003682,CUST002637,2026-04-12 09:45:00,placed,10690.0,Central,Electronics,WH-PUN
ORD0029363,CUST009840,2026-06-12 06:54:53,cancelled,14504.08,Central,Home,WH-MUM
ORD0015407,CUST008255,2026-03-31 23:08:48,delivered,7803.23,South,Toys,WH-PUN
ORD0049239,CUST007277,2026-02-17 00:22:40,returnd,14618.74,East,Electronics,WH-BLR
ORD0038147,CUST002455,2026-07-09 01:33:36,shipped,7726.22,East,Toys,WH-MUM
ORD0019131,CUST002103,2026-03-19 18:48:57,proccessing,7561.16,North,Apparel,WH-PUN
ORD0036088,CUST003373,2026-03-27 00:59:36,placed,2309.34,South,Electronics,WH-DEL
ORD0011931,CUST000965,2026-07-03 11:14:50,shipped,13207.81,Central,Beauty,WH-PUN
ORD0028968,CUST008566,2026-03-19 03:17:44,delivered,4537.84,East,Apparel,WH-BLR
ORD0008963,CUST008710,2026-01-03 13:10:39,,10929.23,East,Sports,WH-DEL
ORD0034594,CUST009417,2026-01-25 18:58:53,delivered,12632.95,North,Toys,WH-HYD
ORD0031323,CUST008586,2026-02-17 15:58:39,placed,10015.43,North,Apparel,WH-MUM
ORD0004090,CUST006019,2026-02-06 16:07:47,placed,11016.07,North,Electronics,WH-MUM
ORD0020209,CUST000154,2026-01-18 15:35:25,placed,9895.93,Central,Toys,WH-BLR
ORD0031574,CUST009626,2026-03-19 19:20:50,shipped,11538.44,South,Apparel,WH-MUM
ORD0002179,CUST009890,2026-06-29 03:02:33,placed,5036.09,South,Apparel,WH-PUN
ORD0008534,CUST000656,2026-02-15 21:26:26,cancelled,7702.01,Central,Apparel,WH-BLR
ORD0028427,CUST008742,2026-04-23 04:54:54,placed,13772.92,North,Books,WH-MUM
ORD0018473,CUST008585,2026-02-04 03:35:54,delivered,886.42,Central,Electronics,WH-PUN
ORD0016676,CUST009059,2026-02-11 19:44:05,delivered,5460.08,West,Electronics,WH-PUN
ORD0026835,CUST005767,2026-07-16 10:30:59,cancelled,8020.36,South,Home,WH-HYD
ORD0035520,CUST009745,2026-03-30 00:59:51,cancelled,8868.03,North,Books,WH-MUM
ORD0014495,CUST009253,2026-06-30 08:01:37,shipped,14138.18,West,Toys,WH-DEL
ORD0041851,CUST000218,2026-04-30 14:23:42,delivered,13589.57,Central,Beauty,WH-DEL
ORD0018569,CUST006673,2026-02-26 22:43:02,placed,3061.39,West,Apparel,WH-PUN
ORD0017599,CUST006968,2026-01-03 08:53:59,placed,11452.88,East,Beauty,WH-DEL
ORD0038514,CUST007790,2026-04-27 10:58:30,shipped,14420.9,Central,Books,WH-BLR
ORD0010846,CUST002703,2026-01-11 16:28:38,delivered,11558.63,North,Apparel,WH-PUN
ORD0044641,CUST000455,2026-03-20 09:13:48,shipped,13546.3,West,Apparel,WH-PUN
ORD0033636,CUST009656,2026-04-16 12:26:52,shipped,8762.76,East,Toys,WH-BLR
ORD0020235,CUST001484,2026-07-22 21:43:32,unknown,10726.13,Central,Books,WH-PUN
ORD0000730,CUST008125,2026-03-26 08:35:56,proccessing,14197.66,Central,Electronics,WH-HYD
ORD0017407,CUST004189,2026-07-06 14:22:56,placed,13325.45,West,Electronics,WH-BLR
ORD0017702,CUST009475,2026-05-16 10:21:21,placed,4963.79,East,Sports,WH-MUM
ORD0003772,CUST001777,2026-02-22 00:18:18,shipped,13325.37,West,Beauty,WH-BLR
ORD0048093,CUST006064,2026-02-01 15:38:59,placed,14919.63,North,Beauty,WH-BLR
ORD0025403,CUST002136,2026-04-29 02:10:42,shipped,10372.93,Central,Toys,WH-HYD
ORD0016526,CUST008541,2026-04-22 08:30:44,proccessing,12465.06,South,Home,WH-PUN
ORD0021001,CUST005514,2026-01-06 13:27:22,unknown,3153.02,Central,Beauty,WH-MUM
ORD0027437,CUST008633,2026-04-13 00:40:55,cancelled,3058.91,North,Books,WH-HYD
ORD0023850,CUST008813,2026-03-15 16:48:25,placed,4704.27,North,Beauty,WH-HYD
ORD0002094,CUST002992,2026-02-06 19:08:52,shipped,5645.03,South,Beauty,WH-BLR
ORD0044472,CUST004249,2026-07-25 04:11:43,shipped,13160.34,South,Toys,WH-BLR
ORD0043495,CUST006473,2026-07-06 21:27:34,placed,9413.33,South,Home,WH-DEL
ORD0026798,CUST000433,2026-06-12 22:41:13,cancelled,7294.62,South,Apparel,WH-MUM
ORD0028690,CUST000349,2026-04-05 04:23:33,delivered,2345.18,North,Apparel,WH-BLR
ORD0010039,CUST003441,2026-05-04 18:38:07,delivered,206.83,North,Sports,WH-DEL
ORD0044717,CUST004057,2026-05-11 23:59:27,delivered,6663.17,North,Sports,WH-DEL
ORD0005376,CUST004695,2026-06-08 09:55:29,shipped,10043.5,South,Apparel,WH-DEL
ORD0016049,CUST000222,2026-01-11 03:49:37,shipped,10659.97,West,Beauty,WH-BLR
ORD0015289,CUST001061,2026-01-27 12:41:32,cancelled,14821.34,Central,Home,WH-PUN
ORD0013041,CUST004916,2026-05-29 15:34:55,delivered,820.2,West,Home,WH-DEL
ORD0000734,CUST009172,2026-07-26 12:33:34,placed,10216.5,North,Beauty,WH-MUM
ORD0007151,CUST006634,2026-03-14 17:59:01,in_transit,9439.4,East,Apparel,WH-HYD
ORD0039155,CUST001391,2026-01-19 02:10:54,cancelled,1124.39,East,Toys,WH-PUN
ORD0008979,CUST004693,2026-02-20 04:26:41,delivered,4365.06,Central,Electronics,WH-PUN
ORD0042971,CUST003046,2026-05-01 12:30:36,in_transit,9358.65,North,Electronics,WH-PUN
ORD0040152,CUST000641,2026-05-04 10:13:44,cancelled,10050.79,Central,Apparel,WH-BLR
ORD0013247,CUST008835,2026-06-18 01:44:59,shipped,2917.77,West,Apparel,WH-PUN
ORD0001671,CUST001053,2026-04-06 02:25:10,shipped,6416.43,South,Sports,WH-DEL
ORD0030685,CUST008407,2026-04-11 00:17:24,shipped,6955.12,East,Electronics,WH-MUM
ORD0005285,CUST006469,2026-02-11 08:40:30,in_transit,4469.35,West,Electronics,WH-BLR
ORD0003261,CUST002362,2026-05-08 19:45:17,placed,14616.6,East,Apparel,WH-HYD
ORD0046887,CUST000099,2026-02-06 22:46:13,placed,767.41,West,Apparel,WH-PUN
ORD0040889,CUST005852,2026-04-30 02:11:09,cancelled,4258.3,East,Apparel,WH-DEL
ORD0046196,CUST004374,2026-03-24 18:36:31,placed,13370.33,East,Sports,WH-PUN
ORD0021422,CUST002438,2026-01-22 22:15:33,shipped,6532.54,North,Books,WH-MUM
ORD0027739,CUST008192,2026-06-22 04:57:36,N/A,9863.29,West,Beauty,WH-HYD
ORD0026213,CUST005606,2026-06-28 02:07:56,delivered,5862.65,West,Electronics,WH-PUN
ORD0008201,CUST002833,2026-01-13 19:21:13,cancelled,1916.59,West,Home,WH-BLR
ORD0030791,CUST007398,2026-05-30 18:54:40,cancelled,401.19,East,Toys,WH-PUN
ORD0001282,CUST005574,2026-03-05 23:34:12,shipped,14729.13,North,Sports,WH-MUM
ORD0005908,CUST005989,2026-05-28 17:17:15,cancelled,1649.9,West,Books,WH-DEL
ORD0001457,CUST000917,2026-02-16 08:21:28,delivered,10289.48,East,Beauty,WH-MUM
ORD0025996,CUST004591,2026-01-09 10:39:25,placed,13538.65,Central,Books,WH-PUN
ORD0012103,CUST000746,2026-05-19 00:13:48,delivered,362.59,South,Beauty,WH-HYD
ORD0020680,CUST009636,2026-01-10 15:34:01,shipped,13755.19,North,Beauty,WH-HYD
ORD0004413,CUST000518,2026-05-27 00:29:51,delivered,6798.25,South,Home,WH-BLR
ORD0013219,CUST005891,2026-03-20 10:47:26,cancelled,12239.34,East,Toys,WH-PUN
ORD0014092,CUST003886,2026-01-11 17:51:31,shipped,5819.63,North,Toys,WH-MUM
ORD0021871,CUST005515,2026-05-20 13:33:16,cancelled,1677.22,North,Electronics,WH-HYD
ORD0028766,CUST008681,2026-04-06 13:35:56,placed,8340.62,Central,Apparel,WH-BLR
ORD0040925,CUST005057,2026-05-12 23:59:33,delivered,12835.89,South,Sports,WH-PUN
ORD0015332,CUST008698,2026-06-05 03:59:48,cancelled,6473.92,West,Books,WH-MUM
ORD0034576,CUST003609,2026-05-28 02:05:52,cancelled,9556.52,West,Sports,WH-HYD
ORD0028671,CUST005983,2026-01-16 17:34:59,shipped,6374.22,Central,Toys,WH-HYD
ORD0031215,CUST005437,2026-06-04 18:39:27,shipped,11796.67,South,Home,WH-DEL
ORD0018994,CUST007643,2026-07-11 22:58:48,N/A,7632.23,South,Apparel,WH-HYD
ORD0043118,CUST004592,2026-06-01 23:05:50,proccessing,11182.83,East,Beauty,WH-HYD
ORD0049418,CUST004226,2026-03-20 21:23:12,proccessing,5687.15,Central,Toys,WH-BLR
ORD0041171,CUST003924,2026-07-07 21:49:23,PENDING,13864.93,West,Books,WH-MUM
ORD0004689,CUST009074,2026-02-09 12:27:16,placed,9734.89,East,Apparel,WH-BLR
ORD0049993,CUST004570,2026-06-20 08:31:22,returnd,11109.6,East,Sports,WH-MUM
ORD0001424,CUST000100,2026-05-02 21:01:26,delivered,6705.03,South,Electronics,WH-DEL
ORD0034112,CUST008211,2026-06-27 01:45:45,N/A,10578.41,East,Toys,WH-MUM
ORD0022742,CUST007186,2026-01-13 10:17:16,cancelled,7164.51,Central,Electronics,WH-PUN
ORD0011531,CUST004683,2026-04-07 19:12:26,delivered,6739.63,Central,Books,WH-DEL
ORD0025094,CUST001218,2026-05-22 07:03:04,shipped,10510.33,East,Home,WH-HYD
ORD0039393,CUST007955,2026-02-08 08:59:03,placed,6180.29,East,Toys,WH-HYD
ORD0009635,CUST007717,2026-05-17 09:44:49,shipped,1962.56,North,Sports,WH-HYD
ORD0023818,CUST007668,2026-03-16 02:03:54,placed,10664.78,West,Electronics,WH-PUN
ORD0001080,CUST008717,2026-04-17 09:09:58,delivered,13069.71,North,Home,WH-MUM
ORD0032209,CUST000078,2026-02-12 06:02:52,delivered,14517.27,East,Beauty,WH-DEL
ORD0009837,CUST001987,2026-05-30 01:35:21,shipped,10663.11,North,Beauty,WH-HYD
ORD0022570,CUST002173,2026-07-29 11:22:24,placed,11331.82,South,Toys,WH-MUM
ORD0046382,CUST000208,2026-01-13 02:11:22,proccessing,1653.77,East,Home,WH-PUN
ORD0042944,CUST005120,2026-06-12 11:42:19,delivered,3153.31,East,Apparel,WH-HYD
ORD0046851,CUST006503,2026-06-05 00:34:09,delivered,5524.73,South,Electronics,WH-MUM
ORD0005646,CUST001110,2026-02-04 23:49:51,placed,2934.54,West,Apparel,WH-PUN
ORD0015270,CUST003704,2026-04-27 00:26:28,delivered,11006.47,North,Home,WH-MUM
ORD0048796,CUST006817,2026-02-10 07:19:05,placed,7402.52,North,Electronics,WH-DEL
ORD0032397,CUST006560,2026-02-22 19:17:04,cancelled,4096.82,North,Toys,WH-HYD
ORD0047185,CUST003192,2026-02-27 11:05:02,PENDING,14664.79,North,Apparel,WH-BLR
ORD0037601,CUST009439,2026-07-01 04:17:12,cancelled,441.66,South,Sports,WH-HYD
ORD0039521,CUST001806,2026-02-09 15:28:04,delivered,5671.85,Central,Apparel,WH-HYD
ORD0022885,CUST003440,2026-07-05 20:48:27,placed,14302.65,South,Books,WH-MUM
ORD0018666,CUST001949,2026-01-22 04:17:35,cancelled,11380.61,East,Apparel,WH-MUM
ORD0012079,CUST004529,2026-01-24 12:56:51,shipped,14510.11,North,Toys,WH-BLR
